match_id,Player 1,Player 2,Pl 1 hand,Pl 2 hand,Gender,Date,Tournament,Round,Time,Court,Surface,Umpire,Best of,Final TB?,Charted by
20200918-W-Rome-R16-Elena_Rybakina-Yulia_Putintseva,Elena Rybakina,Yulia Putintseva,R,R,W,20200918,Rome,R16,,1,Clay,Kader Nouni,3,1,ojustino
20200917-W-Rome-R32-Kiki_Bertens-Polona_Hercog,Kiki Bertens,Polona Hercog,R,R,W,20200917,Rome,R32,18:50,Pietrangeli,Clay,Fabio Souza,3,1,Zindaras
20200915-W-Rome-R64-Katerina_Siniakova-Angelique_Kerber,Katerina Siniakova,Angelique Kerber,R,L,W,20200915,Rome,R64,,Pietrangeli,Clay,,3,1,Isaac
20200915-W-Rome-R64-Iga_Swiatek-Arantxa_Rus,Iga Swiatek,Arantxa Rus,R,L,W,20200915,Rome,R64,,2,Clay,Luca Reggero (?),3,1,Zindaras
20200912-W-US_Open-F-Naomi_Osaka-Victoria_Azarenka,Naomi Osaka,Victoria Azarenka,R,R,W,20200912,US Open,F,4pm,Ashe,Hard,Jaume Campistol,3,1,Edo
20200910-W-US_Open-SF-Victoria_Azarenka-Serena_Williams,Victoria Azarenka,Serena Williams,R,R,W,20200910,US Open,SF,21:50,Arthur Ashe Stadium,Hard,Alison Hughes,3,1,Carrie
20200910-W-US_Open-SF-Naomi_Osaka-Jennifer_Brady,Naomi Osaka,Jennifer Brady,R,R,W,20200910,US Open,SF,7pm,Ashe,Hard,Eva Asderaki-Moore,3,1,Edo
20200909-W-US_Open-QF-Victoria_Azarenka-Elise_Mertens,Victoria Azarenka,Elise Mertens,R,R,W,20200909,US Open,QF,,Arthur Ashe Stadium,Hard,,3,1,Isaac
20200909-W-US_Open-QF-Serena_Williams-Tsvetana_Pironkova,Serena Williams,Tsvetana Pironkova,R,R,W,20200909,US Open,QF,12:20,Arthur Ashe Stadium,Hard,Juan Zhang,3,1,Carrie
20200907-W-US_Open-R16-Victoria_Azarenka-Karolina_Muchova,Victoria Azarenka,Karolina Muchova,R,R,W,20200907,US Open,R16,20:05,Louis Armstrong Stadium,Hard,,3,1,Carrie
20200907-W-US_Open-R16-Sofia_Kenin-Elise_Mertens,Sofia Kenin,Elise Mertens,R,R,W,20200907,US Open,R16,21:15,Arthur Ashe Stadium,Hard,Carlos Ramos,3,1,Carrie
20200907-W-US_Open-R16-Serena_Williams-Maria_Sakkari,Serena Williams,Maria Sakkari,R,R,W,20200907,US Open,R16,,Arthur Ashe Stadium,Hard,,3,1,Isaac
20200907-W-US_Open-R16-Alize_Cornet-Tsvetana_Pironkova,Alize Cornet,Tsvetana Pironkova,R,R,W,20200907,US Open,R16,13:50,Louis Armstrong Stadium,Hard,,3,1,Carrie
20200906-W-US_Open-R16-Petra_Kvitova-Shelby_Rogers,Petra Kvitova,Shelby Rogers,L,R,W,20200906,US Open,R16,15:10,Louis Armstrong Stadium,Hard,James Keothavong,3,1,Carrie
20200906-W-US_Open-R16-Jennifer_Brady-Angelique_Kerber,Jennifer Brady,Angelique Kerber,R,L,W,20200906,US Open,R16,11:10,Louis Armstrong Stadium,Hard,Fergus Murphy,3,1,Carrie
20200905-W-US_Open-R32-Victoria_Azarenka-Iga_Swiatek,Victoria Azarenka,Iga Swiatek,R,R,W,20200905,US Open,R32,18:35,Louis Armstrong Stadium,Hard,Marijana Veljovic,3,1,Carrie
20200904-W-US_Open-R32-Jennifer_Brady-Caroline_Garcia,Jennifer Brady,Caroline Garcia,R,R,W,20200904,US Open,R32,,17,Hard,Julie Kjendlie,3,1,ojustino
20200903-W-US_Open-R64-Katrina_Scott-Amanda_Anisimova,Katrina Scott,Amanda Anisimova,R,R,W,20200903,US Open,R64,,,Hard,,3,1,Jim Albert
20200902-W-US_Open-R64-Shelby_Rogers-Elena_Rybakina,Shelby Rogers,Elena Rybakina,R,R,W,20200902,US Open,R64,,,Hard,,3,1,Roger
20200902-W-US_Open-R64-Caroline_Garcia-Karolina_Pliskova,Caroline Garcia,Karolina Pliskova,R,R,W,20200902,US Open,R64,16:30,Louis Armstrong Stadium,Hard,,3,1,Carrie
20200902-W-US_Open-R64-Angelique_Kerber-Anna_Lena_Friedsam,Angelique Kerber,Anna Lena Friedsam,L,R,W,20200902,US Open,R64,,Louis Armstrong Stadium,Hard,Christian Rask,3,1,ojustino
20200901-W-US_Open-R128-Victoria_Azarenka-Barbara_Haas,Victoria Azarenka,Barbara Haas,R,R,W,20200901,US Open,R128,,5,Hard,,3,1,Isaac
20200831-W-US_Open-R128-Jennifer_Brady-Anna_Blinkova,Jennifer Brady,Anna Blinkova,R,R,W,20200831,US Open,R128,,17,Hard,,3,1,Isaac
20200831-W-US_Open-R128-Ajla_Tomljanovic-Angelique_Kerber,Ajla Tomljanovic,Angelique Kerber,R,L,W,20200831,US Open,R128,,Louis Armstrong Stadium,Hard,,3,1,Isaac
20200826-W-Cincinnati-QF-Naomi_Osaka-Anett_Kontaveit,Naomi Osaka,Anett Kontaveit,R,R,W,20200826,Cincinnati,QF,1:10PM,17,Hard,,3,1,Lowell
20200826-W-Cincinnati-QF-Maria_Sakkari-Johanna_Konta,Maria Sakkari,Johanna Konta,R,R,W,20200826,Cincinnati,QF,,Grandstand2,Hard,,3,1,Isaac
20200826-W-Cincinnati-QF-Jessica_Pegula-Elise_Mertens,Jessica Pegula,Elise Mertens,R,R,W,20200826,Cincinnati,QF,,Grandstand2,Hard,,3,1,Isaac
20200824-W-Cincinnati-R32-Naomi_Osaka-Karolina_Muchova,Naomi Osaka,Karolina Muchova,R,R,W,20200824,Cincinnati,R32,,17,Hard,Kelly Thomson,3,1,ojustino
20200822-W-Cincinnati_-R64-Maria_Sakkari-Cori_Gauff,Maria Sakkari,Cori Gauff,R,R,W,20200822,Cincinnati ,R64,,Grandstand,Hard,,3,1,Isaac
20200822-W-Cincinnati-R64-Victoria_Azarenka-Donna_Vekic,Victoria Azarenka,Donna Vekic,R,R,W,20200822,Cincinnati,R64,,,Hard,,3,1,Isaac
20200814-W-Lexington-QF-Cori_Gauff-Ons_Jabeur,Cori Gauff,Ons Jabeur,R,R,W,20200814,Lexington,QF,,Top Seed Tennis Club,Hard,Cecilia Alberti,3,1,ojustino
20200812-W-Lexington-R16-Anna_Blinkova-Marie_Bouzkova,Anna Blinkova,Marie Bouzkova,R,R,W,20200812,Lexington,R16,,,Hard,Yvette Kahn,3,1,Isaac
20200308-W-Monterrey-F-Elina_Svitolina-Marie_Bouzkova,Elina Svitolina,Marie Bouzkova,R,R,W,20200308,Monterrey,F,16:40,Centre,Hard,Paula Vieira Souza,3,1,Zindaras
20200307-W-Monterrey-SF-Elina_Svitolina-Arantxa_Rus,Elina Svitolina,Arantxa Rus,R,L,W,20200307,Monterrey,SF,18:40,Centre,Hard,Marta Mrozinska,3,1,Zindaras
20200306-W-Monterrey-QF-Rebecca_Peterson-Arantxa_Rus,Rebecca Peterson,Arantxa Rus,R,L,W,20200306,Monterrey,QF,21:40,Centre,Hard,,3,1,Zindaras
20200306-W-Monterrey-QF-Leylah_Fernandez-Elina_Svitolina,Leylah Fernandez,Elina Svitolina,L,R,W,20200306,Monterrey,QF,,Estadio GNP Seguros,Hard,Kelly Thomson,3,1,ojustino
20200305-W-Monterrey-R16-Arantxa_Rus-Lauren_Davis,Arantxa Rus,Lauren Davis,L,R,W,20200305,Monterrey,R16,19:10,Centre Court,Hard,Paula Vieira Souza,3,1,Zindaras
20200304-W-Monterrey-R32-Kim_Clijsters-Johanna_Konta,Kim Clijsters,Johanna Konta,R,R,W,20200304,Monterrey,R32,,Estadio gnp seguros,Hard,Marta Mrozinska,3,1,Isaac
20200303-W-Monterrey-R32-Tamara_Zidansek-Victoria_Azarenka,Tamara Zidansek,Victoria Azarenka,R,R,W,20200303,Monterrey,R32,,,Hard,,3,1,Isaac
20200303-W-Monterrey-R32-Arantxa_Rus-Varvara_Flink,Arantxa Rus,Varvara Flink,L,R,W,20200303,Monterrey,R32,,Cancha 2,Hard,C. Saracho,3,1,Zindaras
20200227-W-Doha-QF-Belinda_Bencic-Svetlana_Kuznetsova,Belinda Bencic,Svetlana Kuznetsova,R,R,W,20200227,Doha,QF,6:20PM,Centre,Hard,Julie Kjendlie,3,1,Lowell
20200227-W-Doha-QF-Ashleigh_Barty-Garbine_Muguruza,Ashleigh Barty,Garbine Muguruza,R,R,W,20200227,Doha,QF,10:15PM,Centre,Hard,Kader Nouni,3,1,Lowell
20200226-W-Doha-R16-Saisai_Zheng-Kiki_Bertens,Saisai Zheng,Kiki Bertens,R,R,W,20200226,Doha,R16,16:25,Center Court,Hard,Timo Janzen,3,1,Zindaras
20200226-W-Doha-R16-Dayana_Yastremska-Garbine_Muguruza,Dayana Yastremska,Garbine Muguruza,R,R,W,20200226,Doha,R16,,,Hard,,3,1,Isaac
20200225-W-Doha-R32-Petra_Kvitova-Carla_Suarez_Navarro,Petra Kvitova,Carla Suarez Navarro,L,R,W,20200225,Doha,R32,16:40,Centre,Hard,Miriam Bley,3,1,Zindaras
20200225-W-Acapulco-R32-Sara_Sorribes_Tormo-Sara_Errani,Sara Sorribes Tormo,Sara Errani,R,R,W,20200225,Acapulco,R32,,Court 2,Hard,Fabio Sousa,3,1,Zindaras
20200224-W-Doha-R64-Su_Wei_Hsieh-Vera_Zvonareva,Su Wei Hsieh,Vera Zvonareva,R,R,W,20200224,Doha,R64,,3,Hard,Isabel Seefried,3,1,Zindaras
20200224-W-Doha-R64-Shuai_Zhang-Carla_Suarez_Navarro,Shuai Zhang,Carla Suarez Navarro,R,R,W,20200224,Doha,R64,14:10,1,Hard,Katarzyna Radwan-Cho,3,1,Zindaras
20200224-W-Doha-R64-Iga_Swiatek-Donna_Vekic,Iga Swiatek,Donna Vekic,R,R,W,20200224,Doha,R64,,1,Hard,,3,1,Lowell
20200224-W-Doha-R64-Elena_Rybakina-Sorana_Cirstea,Elena Rybakina,Sorana Cirstea,R,R,W,20200224,Doha,R64,,,Hard,,3,1,Isaac
20200224-W-Doha-R32-Karolina_Muchova-Kiki_Bertens,Karolina Muchova,Kiki Bertens,R,R,W,20200224,Doha,R32,17:15,Centre,Hard,Thomas Sweeney,3,1,Zindaras
20200224-W-Acapulco-R32-Arantxa_Rus-Nao_Hibino,Arantxa Rus,Nao Hibino,L,R,W,20200224,Acapulco,R32,,3,Hard,,3,1,Zindaras
20200223-W-Doha-R64-Yaroslava_Shvedova-Laura_Siegemund,Yaroslava Shvedova,Laura Siegemund,R,R,W,20200223,Doha,R64,,3,Hard,P. Rodriguez,3,1,Zindaras
20200219-W-Dubai-R16-Karolina_Pliskova-Kristina_Mladenovic,Karolina Pliskova,Kristina Mladenovic,R,R,W,20200219,Dubai,R16,,Centre Court,Hard,Marija Cicak,3,1,Isaac
20200218-W-Dubai-R32-Su_Wei_Hsieh-Petra_Martic,Su Wei Hsieh,Petra Martic,R,R,W,20200218,Dubai,R32,,1,Hard,Meruyert Kaukeeva,3,1,Zindaras
20200218-W-Dubai-R32-Elena_Rybakina-Sofia_Kenin,Elena Rybakina,Sofia Kenin,R,R,W,20200218,Dubai,R32,7:10 PM,Centre,Hard,Marija Cicak,3,1,ChapelHeel66
20200218-W-Dubai-R32-Dayana_Yastremska-Veronika_Kudermetova,Dayana Yastremska,Veronika Kudermetova,R,R,W,20200218,Dubai,R32,4:05 PM,1,Hard,"Xin Liang ""Leo"" Wang",3,1,ChapelHeel66
20200217-W-Dubai-R32-Marketa_Vondrousova-Anastasija_Sevastova,Marketa Vondrousova,Anastasija Sevastova,L,R,W,20200217,Dubai,R32,21:35,Centre Court,Hard,Ahmed Abdel-Azim,3,1,Zindaras
20200217-W-Dubai-R32-Kim_Clijsters-Garbine_Muguruza,Kim Clijsters,Garbine Muguruza,R,R,W,20200217,Dubai,R32,,Centre Court,Hard,Pierre Bacchi,3,1,Isaac
20200217-W-Dubai-R32-Amanda_Anisimova-Barbora_Strycova,Amanda Anisimova,Barbora Strycova,R,R,W,20200217,Dubai,R32,2:05 PM,Centre,Hard,Isabel Seefried,3,1,ChapelHeel66
20200216-W-St_Petersburg-F-Elena_Rybakina-Kiki_Bertens,Elena Rybakina,Kiki Bertens,R,R,W,20200216,St Petersburg,F,16:45,Centre,Hard,Kader Nouni,3,1,Zindaras
20200216-W-Hua_Hin-F-Magda_Linette-Leonie_Kung,Magda Linette,Leonie Kung,R,R,W,20200216,Hua Hin,F,5:10 PM,Center,Hard,Miriam Bley,3,1,ChapelHeel66
20200215-W-St_Petersburg-SF-Ekaterina_Alexandrova-Kiki_Bertens,Ekaterina Alexandrova,Kiki Bertens,R,R,W,20200215,St Petersburg,SF,,Sibur Arena,Hard,,3,1,Zindaras
20200214-W-St_Petersburg-QF-Anastasia_Potapova-Kiki_Bertens,Anastasia Potapova,Kiki Bertens,R,R,W,20200214,St Petersburg,QF,18:40,Centre,Hard,Marija Cicak,3,1,Zindaras
20200213-W-St_Petersburg-R16-Veronika_Kudermetova-Kiki_Bertens,Veronika Kudermetova,Kiki Bertens,R,R,W,20200213,St Petersburg,R16,,,Hard,,3,1,Isaac
20200213-W-Hua_Hin-R16-Patricia_Maria_Tig-Xiaodi_You,Patricia Maria Tig,Xiaodi You,R,R,W,20200213,Hua Hin,R16,,Court 2,Hard,I. Wang,3,1,Zindaras
20200211-W-St_Petersburg-R32-Veronika_Kudermetova-Yulia_Putintseva,Veronika Kudermetova,Yulia Putintseva,R,R,W,20200211,St Petersburg,R32,2:45 PM,Sibur Arena,Hard,Marija Cicak,3,1,ChapelHeel66
20200211-W-St_Petersburg-R32-Daria_Kasatkina-Ekaterina_Alexandrova,Daria Kasatkina,Ekaterina Alexandrova,R,R,W,20200211,St Petersburg,R32,8:50 PM,Sibur Arena,Hard,Kader Nouni,3,1,ChapelHeel66
20200210-W-Hua_Hin-R32-Storm_Sanders-Ulrikke_Eikeri,Storm Sanders,Ulrikke Eikeri,L,R,W,20200210,Hua Hin,R32,,2,Hard,,3,1,Zindaras
20200210-W-Hua_Hin-R32-Chloe_Paquet-Peangtarn_Plipuech,Chloe Paquet,Peangtarn Plipuech,R,R,W,20200210,Hua Hin,R32,,Centre,Hard,I. Wang,3,1,Zindaras
20200208-W-Fed_Cup_Qualifiers-RR-Aryna_Sabalenka-Kiki_Bertens,Aryna Sabalenka,Kiki Bertens,R,R,W,20200208,Fed Cup Qualifiers,RR,,,Clay,,3,1,Zindaras
20200208-W-Fed_Cup_Qualifiers-RR-Aliaksandra_Sasnovich-Arantxa_Rus,Aliaksandra Sasnovich,Arantxa Rus,R,L,W,20200208,Fed Cup Qualifiers,RR,15:00,,Clay,Nico Helwerth,3,1,Zindaras
20200207-W-Fed_Cup_Qualifiers-RR-Naomi_Osaka-Sara_Sorribes_Tormo,Naomi Osaka,Sara Sorribes Tormo,R,R,W,20200207,Fed Cup Qualifiers,RR,13:15,,Clay,,3,1,Zindaras
20200207-W-Fed_Cup_Qualifiers-RR-Leylah_Fernandez-Jil_Teichmann,Leylah Fernandez,Jil Teichmann,L,L,W,20200207,Fed Cup Qualifiers,RR,14:10,,Hard,Manuel Absolu,3,1,Zindaras
20200207-W-Fed_Cup_Qualifiers-RR-Aliaksandra_Sasnovich-Kiki_Bertens,Aliaksandra Sasnovich,Kiki Bertens,R,R,W,20200207,Fed Cup Qualifiers,RR,14:10,,Clay,Nico Helwerth,3,1,Zindaras
20200207-W-Doha-QF-Ons_Jabeur-Petra_Kvitova,Ons Jabeur,Petra Kvitova,R,L,W,20200207,Doha,QF,8:10PM,Centre,Hard,Emmanuel Joseph,3,1,Lowell
20200201-W-Australian_Open_Juniors-F-Victoria_Jimenez_Kasintseva-Weronika_Baszak,Victoria Jimenez Kasintseva,Weronika Baszak,L,R,W,20200201,Australian Open Juniors,F,12:30,Rod Laver Arena,Hard,,3,A,Carrie
20200201-W-Australian_Open-F-Sofia_Kenin-Garbine_Muguruza,Sofia Kenin,Garbine Muguruza,R,R,W,20200201,Australian Open,F,7pm,Rod Laver Arena,Hard,Eva Asderaki-Moore,3,A,Edo
20200130-W-Australian_Open-SF-Ashleigh_Barty-Sofia_Kenin,Ashleigh Barty,Sofia Kenin,R,R,W,20200130,Australian Open,SF,14:00 PM,Rod Laver Arena,Hard,,3,A,Isaac
20200128-W-Australian_Open-QF-Ons_Jabeur-Sofia_Kenin,Ons Jabeur,Sofia Kenin,R,R,W,20200128,Australian Open,QF,11:15,Rod Laver,Hard,Juan Zhang,3,A,Zindaras
20200127-W-Australian_Open-R16-Garbine_Muguruza-Kiki_Bertens,Garbine Muguruza,Kiki Bertens,R,R,W,20200127,Australian Open,R16,15:25,Rod Laver Arena,Hard,Nico Helwerth,3,A,Zindaras
20200125-W-Australian_Open-R32-Zarina_Diyas-Kiki_Bertens,Zarina Diyas,Kiki Bertens,R,R,W,20200125,Australian Open,R32,21:30,Margaret Court Arena,Hard,,3,A,Zindaras
20200125-W-Australian_Open-R32-Iga_Swiatek-Donna_Vekic,Iga Swiatek,Donna Vekic,R,R,W,20200125,Australian Open,R32,13:00,1573 Arena,Hard,,3,A,tsitsi
20200125-W-Australian_Open-R32-Garbine_Muguruza-Elina_Svitolina,Garbine Muguruza,Elina Svitolina,R,R,W,20200125,Australian Open,R32,19:15,Rod Laver Arena,Hard,,3,A,Carrie
20200125-W-Australian_Open-R32-Camila_Giorgi-Angelique_Kerber,Camila Giorgi,Angelique Kerber,R,L,W,20200125,Australian Open,R32,11:10,Margaret Court Arena,Hard,,3,A,Carrie
20200125-W-Australian_Open-R32-Anastasia_Pavlyuchenkova-Karolina_Pliskova,Anastasia Pavlyuchenkova,Karolina Pliskova,R,R,W,20200125,Australian Open,R32,11:10,Rod Laver Arena,Hard,,3,A,Carrie
20200124-W-Australian_Open-R32-Madison_Keys-Maria_Sakkari,Madison Keys,Maria Sakkari,R,R,W,20200124,Australian Open,R32,15:00,,Hard,,3,A,Carrie
20200124-W-Australian_Open-R32-Cori_Gauff-Naomi_Osaka,Cori Gauff,Naomi Osaka,R,R,W,20200124,Australian Open,R32,1915,Rod Laver Arena,Hard,Marijana Veljovic,3,A,Carrie
20200124-W-Australian_Open-R32-Caroline_Wozniacki-Ons_Jabeur,Caroline Wozniacki,Ons Jabeur,R,R,W,20200124,Australian Open,R32,12:45,Melbourne Arena,Hard,Aurelie Tourte,3,A,Zindaras
20200124-W-Australian_Open-R32-Ashleigh_Barty-Elena_Rybakina,Ashleigh Barty,Elena Rybakina,R,R,W,20200124,Australian Open,R32,11:15,Rod Laver Arena,Hard,Damien Dumusois,3,A,Carrie
20200123-W-Australian_Open-R64-Lauren_Davis-Elina_Svitolina,Lauren Davis,Elina Svitolina,R,R,W,20200123,Australian Open,R64,23:10,,Hard,Manuel Absolu,3,A,Zindaras
20200123-W-Australian_Open-R64-Karolina_Muchova-Catherine_Cartan_Bellis,Karolina Muchova,Catherine Cartan Bellis,R,R,W,20200123,Australian Open,R64,14:50,1573 Arena,Hard,Damien Dumusois,3,A,Zindaras
20200123-W-Australian_Open-R64-Iga_Swiatek-Carla_Suarez_Navarro,Iga Swiatek,Carla Suarez Navarro,R,R,W,20200123,Australian Open,R64,,14,Hard,,3,A,Zindaras
20200123-W-Australian_Open-R64-Arina_Rodionova-Kiki_Bertens,Arina Rodionova,Kiki Bertens,R,R,W,20200123,Australian Open,R64,16:55,8,Hard,Marijana Veljovic,3,A,Zindaras
20200122-W-Australian_Open-R64-Caroline_Wozniacki-Dayana_Yastremska,Caroline Wozniacki,Dayana Yastremska,R,R,W,20200122,Australian Open,R64,12:50,Margaret Court Arena,Hard,Miriam Bley,3,A,Zindaras
20200122-W-Australian_Open-R64-Arantxa_Rus-Madison_Keys,Arantxa Rus,Madison Keys,L,R,W,20200122,Australian Open,R64,22:55,Rod Laver Arena,Hard,Thomas Sweeney,3,A,Zindaras
20200121-W-Australian_Open-R128-Svetlana_Kuznetsova-Marketa_Vondrousova,Svetlana Kuznetsova,Marketa Vondrousova,R,L,W,20200121,Australian Open,R128,,7,Hard,,3,A,Zindaras
20200121-W-Australian_Open-R128-Rebecca_Peterson-Polona_Hercog,Rebecca Peterson,Polona Hercog,R,R,W,20200121,Australian Open,R128,11:10,Melbourne Arena,Hard,John Blom,3,A,tsitsi
20200121-W-Australian_Open-R128-Misaki_Doi-Harriet_Dart,Misaki Doi,Harriet Dart,L,R,W,20200121,Australian Open,R128,21:10,11,Hard,Katarzyna Radwan Cho,3,A,tsitsi
20200121-W-Australian_Open-R128-Magda_Linette-Arantxa_Rus,Magda Linette,Arantxa Rus,R,L,W,20200121,Australian Open,R128,13:55,5,Hard,,3,A,Zindaras
20200121-W-Australian_Open-R128-Kirsten_Flipkens-Karolina_Muchova,Kirsten Flipkens,Karolina Muchova,R,R,W,20200121,Australian Open,R128,,13,Hard,Tiago Sturmer,3,A,Zindaras
20200121-W-Australian_Open-R128-Kiki_Bertens-Irina_Camelia_Begu,Kiki Bertens,Irina Camelia Begu,R,R,W,20200121,Australian Open,R128,18:50,3,Hard,Gregory Allensworth,3,A,Zindaras
20200121-W-Australian_Open-R128-Kateryna_Bondarenko-Arina_Rodionova,Kateryna Bondarenko,Arina Rodionova,R,R,W,20200121,Australian Open,R128,,8,Hard,,3,A,Zindaras
20200121-W-Australian_Open-R128-Donna_Vekic-Maria_Sharapova,Donna Vekic,Maria Sharapova,R,R,W,20200121,Australian Open,R128,13:00,Rod Laver Arena,Hard,,3,A,Carrie
20200121-W-Australian_Open-R128-Anna_Blinkova-Jasmine_Paolini,Anna Blinkova,Jasmine Paolini,R,R,W,20200121,Australian Open,R128,,14,Hard,,3,A,Zindaras
20200121-W-Australian_Open-R128-Alize_Cornet-Monica_Niculescu,Alize Cornet,Monica Niculescu,R,R,W,20200121,Australian Open,R128,,12,Hard,,3,A,Zindaras
20200120-W-Australian_Open-R128-Marie_Bouzkova-Naomi_Osaka,Marie Bouzkova,Naomi Osaka,R,R,W,20200120,Australian Open,R128,11:15,Rod Laver Arena,Hard,Mohamed Lahyani,3,A,Zindaras
20200120-W-Australian_Open-R128-Jil_Teichmann-Ekaterina_Alexandrova,Jil Teichmann,Ekaterina Alexandrova,L,R,W,20200120,Australian Open,R128,,19,Hard,,3,A,Zindaras
20200120-W-Australian_Open-R128-Caroline_Wozniacki-Kristie_Ahn,Caroline Wozniacki,Kristie Ahn,R,R,W,20200120,Australian Open,R128,13:25,Melbourne Arena,Hard,,3,A,Zindaras
20200120-W-Australian_Open-R128-Ashleigh_Barty-Lesia_Tsurenko,Ashleigh Barty,Lesia Tsurenko,R,R,W,20200120,Australian Open,R128,19:15,Rod Laver Arena,Hard,,3,A,Carrie
20200117-W-Australian_Open-Q2-Leylah_Fernandez-Mayo_Hibi,Leylah Fernandez,Mayo Hibi,L,R,W,20200117,Australian Open,Q2,,5,Hard,Dorin Ursu,3,A,Zindaras
20200116-W-Hobart-QF-Lizette_Cabrera-Elena_Rybakina,Lizette Cabrera,Elena Rybakina,R,R,W,20200116,Hobart,QF,20:30,Centre,Hard,Marta Mrozinska,3,1,tsitsi
20200116-W-Adelaide-QF-Ashleigh_Barty-Marketa_Vondrousova,Ashleigh Barty,Marketa Vondrousova,R,L,W,20200116,Adelaide,QF,,Centre,Hard,Marija Cicak,3,1,ojustino
20200115-W-Australian_Open-Q1-Lesley_Kerkhove-Eva_Guerrero_Alvarez,Lesley Kerkhove,Eva Guerrero Alvarez,R,R,W,20200115,Australian Open,Q1,,14,Hard,,3,A,Zindaras
20200114-W-Australian_Open-Q1-Rebecca_Sramkova-Maddison_Inglis,Rebecca Sramkova,Maddison Inglis,R,R,W,20200114,Australian Open,Q1,,8,Hard,Luca Laugero,3,A,Zindaras
20200112-W-Auckland-F-Serena_Williams-Jessica_Pegula,Serena Williams,Jessica Pegula,R,R,W,20200112,Auckland,F,,Centre,Hard,Paula Vieira-Souza,3,1,Zindaras
20200111-W-Brisbane-SF-Naomi_Osaka-Karolina_Pliskova,Naomi Osaka,Karolina Pliskova,R,R,W,20200111,Brisbane,SF,16:45,Pat Rafter Arena,Hard,Miriam Bley,3,1,tsitsi
20200111-W-Auckland-SF-Caroline_Wozniacki-Jessica_Pegula,Caroline Wozniacki,Jessica Pegula,R,R,W,20200111,Auckland,SF,15:10,Centre,Hard,Nacho Forcadell,3,1,tsitsi
20200111-W-Auckland-SF-Amanda_Anisimova-Serena_Williams,Amanda Anisimova,Serena Williams,R,R,W,20200111,Auckland,SF,,,Hard,,3,1,Isaac
20200110-W-Shenzhen-SF-Elena_Rybakina-Kristyna_Pliskova,Elena Rybakina,Kristyna Pliskova,R,L,W,20200110,Shenzhen,SF,,Centre,Hard,S. Huang,3,1,tsitsi
20200110-W-Brisbane-QF-Naomi_Osaka-Kiki_Bertens,Naomi Osaka,Kiki Bertens,R,R,W,20200110,Brisbane,QF,14:40,Pat Rafter Arena,Hard,Marija Cicak,3,1,Zindaras
20200110-W-Auckland-QF-Amanda_Anisimova-Eugenie_Bouchard,Amanda Anisimova,Eugenie Bouchard,R,R,W,20200110,Auckland,QF,,Centre,Hard,,3,1,Ciaran M
20200109-W-Shenzhen-R32-Yafan_Wang-Sara_Sorribes_Tormo,Yafan Wang,Sara Sorribes Tormo,R,R,W,20200109,Shenzhen,R32,,1,Hard,,3,1,Zindaras
20200109-W-Shenzhen-QF-Elena_Rybakina-Elise_Mertens,Elena Rybakina,Elise Mertens,R,R,W,20200109,Shenzhen,QF,4:00 PM,Centre,Hard,Juan Zhang,3,1,tsitsi
20200109-W-Brisbane-R16-Anett_Kontaveit-Kiki_Bertens,Anett Kontaveit,Kiki Bertens,R,R,W,20200109,Brisbane,R16,21:50,Pat Rafter Arena,Hard,Thomas Sweeney,3,1,Zindaras
20200107-W-Brisbane-R32-Dayana_Yastremska-Kiki_Bertens,Dayana Yastremska,Kiki Bertens,R,R,W,20200107,Brisbane,R32,16:00,Stadium Court,Hard,Julie Kjendlie,3,1,Zindaras
20200106-W-Brisbane-R32-Danielle_Collins-Elina_Svitolina,Danielle Collins,Elina Svitolina,R,R,W,20200106,Brisbane,R32,,Stadium,Hard,Miriam Bley,3,1,Lowell
20200106-W-Auckland-R32-Valentina_Ivanov-Jil_Teichmann,Valentina Ivanov,Jil Teichmann,R,L,W,20200106,Auckland,R32,,,Hard,Alexandre Robein,3,1,Zindaras
20191214-W-ITF_Dubai-F-Ana_Bogdan-Daria_Snigur,Ana Bogdan,Daria Snigur,R,R,W,20191214,ITF Dubai,F,,Centre,Hard,,3,1,tsitsi
20191130-W-ITF_Solarino-F-Urszula_Radwanska-Indy_De_Vroome,Urszula Radwanska,Indy De Vroome,R,R,W,20191130,ITF Solarino,F,,,Grass,,3,1,Zindaras
20191109-W-Fed_Cup_World_Group_F-RR-Ashleigh_Barty-Caroline_Garcia,Ashleigh Barty,Caroline Garcia,R,R,W,20191109,Fed Cup World Group F,RR,12:55 PM,,Hard,,3,1,Carrie
20191101-W-Shenzhen_Finals-RR-Elina_Svitolina-Sofia_Kenin,Elina Svitolina,Sofia Kenin,R,R,W,20191101,Shenzhen Finals,RR,6:40PM,Centre,Hard,Pierre Bacchi,3,1,Lowell
20191031-W-Shenzhen_Finals-RR-Belinda_Bencic-Kiki_Bertens,Belinda Bencic,Kiki Bertens,R,R,W,20191031,Shenzhen Finals,RR,20:30,Center,Hard,Julie Kjendlie,3,1,Zindaras
20191030-W-Shenzhen_Finals-RR-Karolina_Pliskova-Bianca_Andreescu,Karolina Pliskova,Bianca Andreescu,R,R,W,20191030,Shenzhen Finals,RR,20:40,Center,Hard,Mariana Alves,3,1,Zindaras
20191030-W-Shenzhen_Finals-RR-Elina_Svitolina-Simona_Halep,Elina Svitolina,Simona Halep,R,R,W,20191030,Shenzhen Finals,RR,6:40PM,Centre,Hard,Juan Zhang,3,1,Lowell
