match_id,player,row,shots,pt_ending,winners,induced_forced,unforced,shots_in_pts_won,shots_in_pts_lost
20140118-W-Australian_Open-R32-Caroline_Wozniacki-Garbine_Muguruza,1,S-DTL,1,0,0,0,0,1,0
20140118-W-Australian_Open-R32-Caroline_Wozniacki-Garbine_Muguruza,2,F-XC,88,12,3,1,8,54,34
20140118-W-Australian_Open-R32-Caroline_Wozniacki-Garbine_Muguruza,2,F-DTM,67,6,0,0,6,35,32
20140118-W-Australian_Open-R32-Caroline_Wozniacki-Garbine_Muguruza,2,F-DTL,13,7,3,1,3,10,3
20140118-W-Australian_Open-R32-Caroline_Wozniacki-Garbine_Muguruza,2,F-IO,23,8,3,4,1,15,8
20140118-W-Australian_Open-R32-Caroline_Wozniacki-Garbine_Muguruza,2,B-XC,56,16,4,5,7,31,25
20140118-W-Australian_Open-R32-Caroline_Wozniacki-Garbine_Muguruza,2,B-DTM,77,11,0,0,11,40,37
20140118-W-Australian_Open-R32-Caroline_Wozniacki-Garbine_Muguruza,2,B-DTL,9,5,0,0,5,2,7
20140118-W-Australian_Open-R32-Caroline_Wozniacki-Garbine_Muguruza,2,B-IO,21,9,6,1,2,14,7
20140118-W-Australian_Open-R32-Caroline_Wozniacki-Garbine_Muguruza,2,S-XC,1,0,0,0,0,0,1
20140118-W-Australian_Open-R32-Caroline_Wozniacki-Garbine_Muguruza,2,S-DTM,1,0,0,0,0,1,0
20140116-W-Australian_Open-R64-Galina_Voskoboeva-Carla_Suarez_Navarro,1,F-XC,39,17,8,2,7,21,18
20140116-W-Australian_Open-R64-Galina_Voskoboeva-Carla_Suarez_Navarro,1,F-DTM,51,7,0,2,5,24,27
20140116-W-Australian_Open-R64-Galina_Voskoboeva-Carla_Suarez_Navarro,1,F-DTL,1,0,0,0,0,0,1
20140116-W-Australian_Open-R64-Galina_Voskoboeva-Carla_Suarez_Navarro,1,F-IO,44,19,8,2,9,27,17
20140116-W-Australian_Open-R64-Galina_Voskoboeva-Carla_Suarez_Navarro,1,F-II,1,0,0,0,0,1,0
20140116-W-Australian_Open-R64-Galina_Voskoboeva-Carla_Suarez_Navarro,1,B-XC,52,10,2,1,7,18,34
20140116-W-Australian_Open-R64-Galina_Voskoboeva-Carla_Suarez_Navarro,1,B-DTM,65,10,0,0,10,13,52
20140116-W-Australian_Open-R64-Galina_Voskoboeva-Carla_Suarez_Navarro,1,B-DTL,7,4,0,1,3,3,4
20140116-W-Australian_Open-R64-Galina_Voskoboeva-Carla_Suarez_Navarro,1,B-IO,12,8,1,1,6,3,9
20140116-W-Australian_Open-R64-Galina_Voskoboeva-Carla_Suarez_Navarro,1,S-XC,2,1,0,0,1,0,2
20140116-W-Australian_Open-R64-Galina_Voskoboeva-Carla_Suarez_Navarro,1,S-DTM,12,1,0,0,1,3,9
20140116-W-Australian_Open-R64-Galina_Voskoboeva-Carla_Suarez_Navarro,1,S-DTL,5,1,1,0,0,2,3
20140116-W-Australian_Open-R64-Galina_Voskoboeva-Carla_Suarez_Navarro,1,S-IO,1,1,0,0,1,0,1
20140116-W-Australian_Open-R64-Galina_Voskoboeva-Carla_Suarez_Navarro,2,F-XC,48,23,7,6,10,30,18
20140116-W-Australian_Open-R64-Galina_Voskoboeva-Carla_Suarez_Navarro,2,F-DTM,67,6,0,0,6,36,31
20140116-W-Australian_Open-R64-Galina_Voskoboeva-Carla_Suarez_Navarro,2,F-DTL,10,3,1,0,2,7,3
20140116-W-Australian_Open-R64-Galina_Voskoboeva-Carla_Suarez_Navarro,2,F-IO,41,8,2,4,2,32,9
20140116-W-Australian_Open-R64-Galina_Voskoboeva-Carla_Suarez_Navarro,2,F-II,1,0,0,0,0,1,0
20140116-W-Australian_Open-R64-Galina_Voskoboeva-Carla_Suarez_Navarro,2,B-XC,46,7,1,1,5,32,14
20140116-W-Australian_Open-R64-Galina_Voskoboeva-Carla_Suarez_Navarro,2,B-DTM,45,3,0,1,2,24,21
20140116-W-Australian_Open-R64-Galina_Voskoboeva-Carla_Suarez_Navarro,2,B-DTL,1,0,0,0,0,1,0
20140116-W-Australian_Open-R64-Galina_Voskoboeva-Carla_Suarez_Navarro,2,B-IO,3,1,1,0,0,1,2
20140116-W-Australian_Open-R64-Galina_Voskoboeva-Carla_Suarez_Navarro,2,S-XC,17,2,0,0,2,8,9
20140116-W-Australian_Open-R64-Galina_Voskoboeva-Carla_Suarez_Navarro,2,S-DTM,10,2,0,0,2,4,6
20140116-W-Australian_Open-R64-Galina_Voskoboeva-Carla_Suarez_Navarro,2,S-DTL,1,0,0,0,0,0,1
20140116-W-Australian_Open-R64-Galina_Voskoboeva-Carla_Suarez_Navarro,2,S-IO,1,0,0,0,0,1,0
20140123-W-Australian_Open-SF-Agnieszka_Radwanska-Dominika_Cibulkova,1,F-XC,24,5,0,0,5,9,15
20140123-W-Australian_Open-SF-Agnieszka_Radwanska-Dominika_Cibulkova,1,F-DTM,21,3,0,0,3,4,17
20140123-W-Australian_Open-SF-Agnieszka_Radwanska-Dominika_Cibulkova,1,F-DTL,8,2,0,0,2,3,5
20140123-W-Australian_Open-SF-Agnieszka_Radwanska-Dominika_Cibulkova,1,F-IO,17,5,3,1,1,9,8
20140123-W-Australian_Open-SF-Agnieszka_Radwanska-Dominika_Cibulkova,1,F-II,1,0,0,0,0,0,1
20140123-W-Australian_Open-SF-Agnieszka_Radwanska-Dominika_Cibulkova,1,B-XC,16,2,0,0,2,8,8
20140123-W-Australian_Open-SF-Agnieszka_Radwanska-Dominika_Cibulkova,1,B-DTM,29,3,0,0,3,16,13
20140123-W-Australian_Open-SF-Agnieszka_Radwanska-Dominika_Cibulkova,1,B-DTL,7,3,2,0,1,3,4
20140123-W-Australian_Open-SF-Agnieszka_Radwanska-Dominika_Cibulkova,1,B-IO,6,1,0,0,1,3,3
20140123-W-Australian_Open-SF-Agnieszka_Radwanska-Dominika_Cibulkova,1,S-XC,5,1,0,0,1,1,4
20140123-W-Australian_Open-SF-Agnieszka_Radwanska-Dominika_Cibulkova,1,S-DTM,4,0,0,0,0,0,4
20140123-W-Australian_Open-SF-Agnieszka_Radwanska-Dominika_Cibulkova,2,F-XC,31,9,1,1,7,16,15
20140123-W-Australian_Open-SF-Agnieszka_Radwanska-Dominika_Cibulkova,2,F-DTM,25,2,0,0,2,13,12
20140123-W-Australian_Open-SF-Agnieszka_Radwanska-Dominika_Cibulkova,2,F-DTL,8,4,1,1,2,4,4
20140123-W-Australian_Open-SF-Agnieszka_Radwanska-Dominika_Cibulkova,2,F-IO,18,6,0,3,3,12,6
20140123-W-Australian_Open-SF-Agnieszka_Radwanska-Dominika_Cibulkova,2,F-II,2,1,1,0,0,1,1
20140123-W-Australian_Open-SF-Agnieszka_Radwanska-Dominika_Cibulkova,2,B-XC,24,5,3,1,1,13,11
20140123-W-Australian_Open-SF-Agnieszka_Radwanska-Dominika_Cibulkova,2,B-DTM,22,2,0,0,2,12,10
20140123-W-Australian_Open-SF-Agnieszka_Radwanska-Dominika_Cibulkova,2,B-DTL,5,5,3,2,0,5,0
20140123-W-Australian_Open-SF-Agnieszka_Radwanska-Dominika_Cibulkova,2,B-IO,7,5,1,3,1,6,1
20140123-W-Australian_Open-SF-Agnieszka_Radwanska-Dominika_Cibulkova,2,S-XC,4,0,0,0,0,3,1
20140123-W-Australian_Open-SF-Agnieszka_Radwanska-Dominika_Cibulkova,2,S-DTM,6,1,0,0,1,1,5
20140123-W-Australian_Open-SF-Agnieszka_Radwanska-Dominika_Cibulkova,2,S-DTL,1,0,0,0,0,0,1
20140118-W-Australian_Open-R32-Dominika_Cibulkova-Carla_Suarez_Navarro,1,F-XC,24,8,3,0,5,14,10
20140118-W-Australian_Open-R32-Dominika_Cibulkova-Carla_Suarez_Navarro,1,F-DTM,28,1,0,0,1,21,7
20140118-W-Australian_Open-R32-Dominika_Cibulkova-Carla_Suarez_Navarro,1,F-DTL,3,0,0,0,0,2,1
20140118-W-Australian_Open-R32-Dominika_Cibulkova-Carla_Suarez_Navarro,1,F-IO,19,7,5,0,2,15,4
20140118-W-Australian_Open-R32-Dominika_Cibulkova-Carla_Suarez_Navarro,1,F-II,2,0,0,0,0,2,0
20140118-W-Australian_Open-R32-Dominika_Cibulkova-Carla_Suarez_Navarro,1,B-XC,32,5,2,0,3,22,10
20140118-W-Australian_Open-R32-Dominika_Cibulkova-Carla_Suarez_Navarro,1,B-DTM,39,2,0,1,1,28,11
20140118-W-Australian_Open-R32-Dominika_Cibulkova-Carla_Suarez_Navarro,1,B-DTL,6,5,3,0,2,4,2
20140118-W-Australian_Open-R32-Dominika_Cibulkova-Carla_Suarez_Navarro,1,B-IO,4,2,2,0,0,3,1
20140118-W-Australian_Open-R32-Dominika_Cibulkova-Carla_Suarez_Navarro,1,S-XC,2,2,0,0,2,0,2
20140118-W-Australian_Open-R32-Dominika_Cibulkova-Carla_Suarez_Navarro,1,S-DTM,3,0,0,0,0,2,1
20140118-W-Australian_Open-R32-Dominika_Cibulkova-Carla_Suarez_Navarro,2,F-XC,17,5,0,0,5,5,12
20140118-W-Australian_Open-R32-Dominika_Cibulkova-Carla_Suarez_Navarro,2,F-DTM,31,3,0,0,3,3,28
20140118-W-Australian_Open-R32-Dominika_Cibulkova-Carla_Suarez_Navarro,2,F-DTL,5,0,0,0,0,2,3
20140118-W-Australian_Open-R32-Dominika_Cibulkova-Carla_Suarez_Navarro,2,F-IO,14,2,0,0,2,5,9
20140118-W-Australian_Open-R32-Dominika_Cibulkova-Carla_Suarez_Navarro,2,F-II,2,1,1,0,0,1,1
20140118-W-Australian_Open-R32-Dominika_Cibulkova-Carla_Suarez_Navarro,2,B-XC,30,7,1,1,5,7,23
20140118-W-Australian_Open-R32-Dominika_Cibulkova-Carla_Suarez_Navarro,2,B-DTM,26,1,0,0,1,9,17
20140118-W-Australian_Open-R32-Dominika_Cibulkova-Carla_Suarez_Navarro,2,B-DTL,1,1,0,0,1,0,1
20140118-W-Australian_Open-R32-Dominika_Cibulkova-Carla_Suarez_Navarro,2,B-IO,3,1,0,0,1,1,2
20140118-W-Australian_Open-R32-Dominika_Cibulkova-Carla_Suarez_Navarro,2,S-XC,15,3,0,0,3,6,9
20140118-W-Australian_Open-R32-Dominika_Cibulkova-Carla_Suarez_Navarro,2,S-DTM,10,1,0,0,1,4,6
20140122-W-Australian_Open-QF-Dominika_Cibulkova-Simona_Halep,1,F-XC,43,6,2,1,3,30,13
20140122-W-Australian_Open-QF-Dominika_Cibulkova-Simona_Halep,1,F-DTM,38,2,0,0,2,24,14
20140122-W-Australian_Open-QF-Dominika_Cibulkova-Simona_Halep,1,F-DTL,2,0,0,0,0,1,1
20140122-W-Australian_Open-QF-Dominika_Cibulkova-Simona_Halep,1,F-IO,17,8,6,1,1,13,4
20140122-W-Australian_Open-QF-Dominika_Cibulkova-Simona_Halep,1,B-XC,31,3,0,0,3,20,11
20140122-W-Australian_Open-QF-Dominika_Cibulkova-Simona_Halep,1,B-DTM,28,2,0,0,2,17,11
20140122-W-Australian_Open-QF-Dominika_Cibulkova-Simona_Halep,1,B-DTL,6,3,2,0,1,3,3
20140122-W-Australian_Open-QF-Dominika_Cibulkova-Simona_Halep,1,B-IO,9,6,5,1,0,7,2
20140122-W-Australian_Open-QF-Dominika_Cibulkova-Simona_Halep,1,S-XC,1,0,0,0,0,0,1
20140122-W-Australian_Open-QF-Dominika_Cibulkova-Simona_Halep,1,S-DTM,2,0,0,0,0,2,0
20140122-W-Australian_Open-QF-Dominika_Cibulkova-Simona_Halep,2,F-XC,36,7,1,0,6,12,24
20140122-W-Australian_Open-QF-Dominika_Cibulkova-Simona_Halep,2,F-DTM,34,2,0,0,2,9,25
20140122-W-Australian_Open-QF-Dominika_Cibulkova-Simona_Halep,2,F-DTL,10,3,0,1,2,5,5
20140122-W-Australian_Open-QF-Dominika_Cibulkova-Simona_Halep,2,F-IO,20,6,0,0,6,6,14
20140122-W-Australian_Open-QF-Dominika_Cibulkova-Simona_Halep,2,F-II,1,0,0,0,0,1,0
20140122-W-Australian_Open-QF-Dominika_Cibulkova-Simona_Halep,2,B-XC,25,4,2,0,2,8,17
20140122-W-Australian_Open-QF-Dominika_Cibulkova-Simona_Halep,2,B-DTM,32,3,0,0,3,13,19
20140122-W-Australian_Open-QF-Dominika_Cibulkova-Simona_Halep,2,B-DTL,9,4,2,0,2,4,5
20140122-W-Australian_Open-QF-Dominika_Cibulkova-Simona_Halep,2,B-IO,6,1,0,1,0,2,4
20140122-W-Australian_Open-QF-Dominika_Cibulkova-Simona_Halep,2,S-XC,2,0,0,0,0,1,1
20140122-W-Australian_Open-QF-Dominika_Cibulkova-Simona_Halep,2,S-DTM,2,0,0,0,0,0,2
20140122-W-Australian_Open-QF-Dominika_Cibulkova-Simona_Halep,2,S-DTL,1,0,0,0,0,0,1
20140120-W-Australian_Open-R16-Dominika_Cibulkova-Maria_Sharapova,1,F-XC,51,13,2,4,7,27,24
20140120-W-Australian_Open-R16-Dominika_Cibulkova-Maria_Sharapova,1,F-DTM,41,1,0,0,1,23,18
20140120-W-Australian_Open-R16-Dominika_Cibulkova-Maria_Sharapova,1,F-DTL,6,4,2,1,1,4,2
20140120-W-Australian_Open-R16-Dominika_Cibulkova-Maria_Sharapova,1,F-IO,21,9,4,2,3,10,11
20140120-W-Australian_Open-R16-Dominika_Cibulkova-Maria_Sharapova,1,B-XC,28,4,0,2,2,17,11
20140120-W-Australian_Open-R16-Dominika_Cibulkova-Maria_Sharapova,1,B-DTM,45,5,0,0,5,23,22
20140120-W-Australian_Open-R16-Dominika_Cibulkova-Maria_Sharapova,1,B-DTL,7,4,2,1,1,4,3
20140120-W-Australian_Open-R16-Dominika_Cibulkova-Maria_Sharapova,1,B-IO,3,2,1,0,1,2,1
20140120-W-Australian_Open-R16-Dominika_Cibulkova-Maria_Sharapova,1,S-XC,3,1,0,0,1,1,2
20140120-W-Australian_Open-R16-Dominika_Cibulkova-Maria_Sharapova,1,S-DTM,10,1,0,0,1,3,7
20140120-W-Australian_Open-R16-Dominika_Cibulkova-Maria_Sharapova,2,F-XC,48,13,4,2,7,25,23
20140120-W-Australian_Open-R16-Dominika_Cibulkova-Maria_Sharapova,2,F-DTM,42,7,0,0,7,13,29
20140120-W-Australian_Open-R16-Dominika_Cibulkova-Maria_Sharapova,2,F-DTL,10,7,4,0,3,5,5
20140120-W-Australian_Open-R16-Dominika_Cibulkova-Maria_Sharapova,2,F-IO,27,10,5,0,5,15,12
20140120-W-Australian_Open-R16-Dominika_Cibulkova-Maria_Sharapova,2,B-XC,40,8,0,2,6,18,22
20140120-W-Australian_Open-R16-Dominika_Cibulkova-Maria_Sharapova,2,B-DTM,45,5,0,1,4,19,26
20140120-W-Australian_Open-R16-Dominika_Cibulkova-Maria_Sharapova,2,B-DTL,3,2,1,0,1,1,2
20140120-W-Australian_Open-R16-Dominika_Cibulkova-Maria_Sharapova,2,B-IO,8,5,0,2,3,3,5
20140120-W-Australian_Open-R16-Dominika_Cibulkova-Maria_Sharapova,2,S-XC,2,0,0,0,0,2,0
20140120-W-Australian_Open-R16-Dominika_Cibulkova-Maria_Sharapova,2,S-DTM,1,0,0,0,0,0,1
20140113-W-Australian_Open-R128-Julia_Goerges-Sara_Errani,1,F-XC,27,14,9,0,5,16,11
20140113-W-Australian_Open-R128-Julia_Goerges-Sara_Errani,1,F-DTM,23,5,0,0,5,8,15
20140113-W-Australian_Open-R128-Julia_Goerges-Sara_Errani,1,F-DTL,5,4,2,0,2,2,3
20140113-W-Australian_Open-R128-Julia_Goerges-Sara_Errani,1,F-IO,32,16,11,0,5,21,11
20140113-W-Australian_Open-R128-Julia_Goerges-Sara_Errani,1,F-II,2,2,0,1,1,1,1
20140113-W-Australian_Open-R128-Julia_Goerges-Sara_Errani,1,B-XC,24,4,0,0,4,8,16
20140113-W-Australian_Open-R128-Julia_Goerges-Sara_Errani,1,B-DTM,22,1,0,0,1,13,9
20140113-W-Australian_Open-R128-Julia_Goerges-Sara_Errani,1,B-DTL,12,9,5,0,4,6,6
20140113-W-Australian_Open-R128-Julia_Goerges-Sara_Errani,1,B-IO,2,2,0,1,1,1,1
20140113-W-Australian_Open-R128-Julia_Goerges-Sara_Errani,1,S-XC,3,2,0,0,2,1,2
20140113-W-Australian_Open-R128-Julia_Goerges-Sara_Errani,1,S-DTM,2,0,0,0,0,0,2
20140113-W-Australian_Open-R128-Julia_Goerges-Sara_Errani,2,F-XC,17,4,2,1,1,13,4
20140113-W-Australian_Open-R128-Julia_Goerges-Sara_Errani,2,F-DTM,24,1,0,0,1,11,13
20140113-W-Australian_Open-R128-Julia_Goerges-Sara_Errani,2,F-DTL,1,0,0,0,0,0,1
20140113-W-Australian_Open-R128-Julia_Goerges-Sara_Errani,2,F-IO,28,2,0,1,1,16,12
20140113-W-Australian_Open-R128-Julia_Goerges-Sara_Errani,2,F-II,1,0,0,0,0,0,1
20140113-W-Australian_Open-R128-Julia_Goerges-Sara_Errani,2,B-XC,22,3,1,1,1,10,12
20140113-W-Australian_Open-R128-Julia_Goerges-Sara_Errani,2,B-DTM,25,5,0,1,4,8,17
20140113-W-Australian_Open-R128-Julia_Goerges-Sara_Errani,2,B-DTL,3,0,0,0,0,3,0
20140113-W-Australian_Open-R128-Julia_Goerges-Sara_Errani,2,S-XC,2,0,0,0,0,2,0
20140113-W-Australian_Open-R128-Julia_Goerges-Sara_Errani,2,S-DTM,7,1,0,0,1,1,6
20140117-W-Australian_Open-R32-Mona_Barthel-Flavia_Pennetta,1,F-XC,20,14,7,2,5,10,10
20140117-W-Australian_Open-R32-Mona_Barthel-Flavia_Pennetta,1,F-DTM,12,3,0,0,3,1,11
20140117-W-Australian_Open-R32-Mona_Barthel-Flavia_Pennetta,1,F-DTL,10,6,0,0,6,1,9
20140117-W-Australian_Open-R32-Mona_Barthel-Flavia_Pennetta,1,F-IO,16,12,1,1,9,6,10
20140117-W-Australian_Open-R32-Mona_Barthel-Flavia_Pennetta,1,B-XC,16,5,0,0,5,6,10
20140117-W-Australian_Open-R32-Mona_Barthel-Flavia_Pennetta,1,B-DTM,13,2,0,0,2,4,9
20140117-W-Australian_Open-R32-Mona_Barthel-Flavia_Pennetta,1,B-DTL,1,1,0,0,1,0,1
20140117-W-Australian_Open-R32-Mona_Barthel-Flavia_Pennetta,1,B-IO,6,3,1,0,2,2,4
20140117-W-Australian_Open-R32-Mona_Barthel-Flavia_Pennetta,1,S-DTM,1,0,0,0,0,0,1
20140117-W-Australian_Open-R32-Mona_Barthel-Flavia_Pennetta,2,F-XC,15,5,4,0,1,12,3
20140117-W-Australian_Open-R32-Mona_Barthel-Flavia_Pennetta,2,F-DTM,11,1,0,0,1,8,3
20140117-W-Australian_Open-R32-Mona_Barthel-Flavia_Pennetta,2,F-IO,4,3,3,0,0,4,0
20140117-W-Australian_Open-R32-Mona_Barthel-Flavia_Pennetta,2,B-XC,15,2,1,0,1,11,4
20140117-W-Australian_Open-R32-Mona_Barthel-Flavia_Pennetta,2,B-DTM,10,1,0,0,1,4,6
20140117-W-Australian_Open-R32-Mona_Barthel-Flavia_Pennetta,2,B-DTL,1,0,0,0,0,1,0
20140117-W-Australian_Open-R32-Mona_Barthel-Flavia_Pennetta,2,S-XC,1,0,0,0,0,1,0
20140117-W-Australian_Open-R32-Mona_Barthel-Flavia_Pennetta,2,S-DTM,8,0,0,0,0,4,4
20140117-W-Australian_Open-R32-Mona_Barthel-Flavia_Pennetta,2,S-IO,2,1,0,0,1,1,1
20140115-W-Australian_Open-R64-Flavia_Pennetta-Monica_Puig,1,F-XC,12,3,2,1,0,10,2
20140115-W-Australian_Open-R64-Flavia_Pennetta-Monica_Puig,1,F-DTM,23,4,0,0,4,15,8
20140115-W-Australian_Open-R64-Flavia_Pennetta-Monica_Puig,1,F-DTL,3,1,1,0,0,2,1
20140115-W-Australian_Open-R64-Flavia_Pennetta-Monica_Puig,1,F-IO,7,2,1,0,1,4,3
20140115-W-Australian_Open-R64-Flavia_Pennetta-Monica_Puig,1,F-II,2,2,1,0,1,1,1
20140115-W-Australian_Open-R64-Flavia_Pennetta-Monica_Puig,1,B-XC,11,4,1,0,3,6,5
20140115-W-Australian_Open-R64-Flavia_Pennetta-Monica_Puig,1,B-DTM,26,2,0,0,2,19,7
20140115-W-Australian_Open-R64-Flavia_Pennetta-Monica_Puig,1,B-DTL,2,2,1,0,1,1,1
20140115-W-Australian_Open-R64-Flavia_Pennetta-Monica_Puig,1,S-DTM,5,0,0,0,0,3,2
20140115-W-Australian_Open-R64-Flavia_Pennetta-Monica_Puig,2,F-XC,11,3,1,0,2,4,7
20140115-W-Australian_Open-R64-Flavia_Pennetta-Monica_Puig,2,F-DTM,20,4,0,0,4,4,16
20140115-W-Australian_Open-R64-Flavia_Pennetta-Monica_Puig,2,F-DTL,8,6,1,1,4,2,6
20140115-W-Australian_Open-R64-Flavia_Pennetta-Monica_Puig,2,F-IO,19,8,5,3,0,12,7
20140115-W-Australian_Open-R64-Flavia_Pennetta-Monica_Puig,2,B-XC,9,2,0,1,1,1,8
20140115-W-Australian_Open-R64-Flavia_Pennetta-Monica_Puig,2,B-DTM,27,6,0,0,6,9,18
20140115-W-Australian_Open-R64-Flavia_Pennetta-Monica_Puig,2,B-DTL,2,1,0,0,1,1,1
20140115-W-Australian_Open-R64-Flavia_Pennetta-Monica_Puig,2,B-IO,5,3,0,1,2,3,2
20140115-W-Australian_Open-R64-Flavia_Pennetta-Monica_Puig,2,S-XC,3,0,0,0,0,1,2
20140115-W-Australian_Open-R64-Flavia_Pennetta-Monica_Puig,2,S-DTL,1,0,0,0,0,1,0
20140120-W-Australian_Open-R16-Jelena_Jankovic-Simona_Halep,1,F-XC,69,7,1,0,6,36,33
20140120-W-Australian_Open-R16-Jelena_Jankovic-Simona_Halep,1,F-DTM,57,7,0,1,6,22,35
20140120-W-Australian_Open-R16-Jelena_Jankovic-Simona_Halep,1,F-DTL,18,5,2,2,1,9,9
20140120-W-Australian_Open-R16-Jelena_Jankovic-Simona_Halep,1,F-IO,42,9,2,2,5,22,20
20140120-W-Australian_Open-R16-Jelena_Jankovic-Simona_Halep,1,B-XC,29,6,1,3,2,14,15
20140120-W-Australian_Open-R16-Jelena_Jankovic-Simona_Halep,1,B-DTM,46,3,0,0,3,22,24
20140120-W-Australian_Open-R16-Jelena_Jankovic-Simona_Halep,1,B-DTL,6,3,2,0,1,2,4
20140120-W-Australian_Open-R16-Jelena_Jankovic-Simona_Halep,1,B-IO,27,8,0,3,5,13,14
20140120-W-Australian_Open-R16-Jelena_Jankovic-Simona_Halep,1,S-XC,6,0,0,0,0,1,5
20140120-W-Australian_Open-R16-Jelena_Jankovic-Simona_Halep,1,S-DTM,5,1,0,0,1,2,3
20140120-W-Australian_Open-R16-Jelena_Jankovic-Simona_Halep,1,S-DTL,1,0,0,0,0,0,1
20140120-W-Australian_Open-R16-Jelena_Jankovic-Simona_Halep,2,F-XC,66,10,3,5,2,34,32
20140120-W-Australian_Open-R16-Jelena_Jankovic-Simona_Halep,2,F-DTM,60,4,0,0,4,32,28
20140120-W-Australian_Open-R16-Jelena_Jankovic-Simona_Halep,2,F-DTL,18,10,3,0,7,6,12
20140120-W-Australian_Open-R16-Jelena_Jankovic-Simona_Halep,2,F-IO,28,9,3,2,4,17,11
20140120-W-Australian_Open-R16-Jelena_Jankovic-Simona_Halep,2,F-II,2,1,1,0,0,2,0
20140120-W-Australian_Open-R16-Jelena_Jankovic-Simona_Halep,2,B-XC,35,2,2,0,0,23,12
20140120-W-Australian_Open-R16-Jelena_Jankovic-Simona_Halep,2,B-DTM,60,1,0,1,0,30,30
20140120-W-Australian_Open-R16-Jelena_Jankovic-Simona_Halep,2,B-DTL,14,4,3,0,1,10,4
20140120-W-Australian_Open-R16-Jelena_Jankovic-Simona_Halep,2,B-IO,17,3,1,0,2,9,8
20140120-W-Australian_Open-R16-Jelena_Jankovic-Simona_Halep,2,S-DTM,6,0,0,0,0,2,4
20140120-W-Australian_Open-R16-Jelena_Jankovic-Simona_Halep,2,S-DTL,1,0,0,0,0,0,1
20140123-W-Australian_Open-SF-Eugenie_Bouchard-Na_Li,1,F-XC,20,6,1,1,4,10,10
20140123-W-Australian_Open-SF-Eugenie_Bouchard-Na_Li,1,F-DTM,18,0,0,0,0,5,13
20140123-W-Australian_Open-SF-Eugenie_Bouchard-Na_Li,1,F-DTL,3,2,2,0,0,3,0
20140123-W-Australian_Open-SF-Eugenie_Bouchard-Na_Li,1,F-IO,15,3,0,0,3,6,9
20140123-W-Australian_Open-SF-Eugenie_Bouchard-Na_Li,1,B-XC,17,2,1,1,0,9,8
20140123-W-Australian_Open-SF-Eugenie_Bouchard-Na_Li,1,B-DTM,24,1,0,0,1,6,18
20140123-W-Australian_Open-SF-Eugenie_Bouchard-Na_Li,1,B-DTL,6,2,1,0,1,3,3
20140123-W-Australian_Open-SF-Eugenie_Bouchard-Na_Li,1,B-IO,4,3,0,1,2,1,3
20140123-W-Australian_Open-SF-Eugenie_Bouchard-Na_Li,2,F-XC,23,8,3,3,2,14,9
20140123-W-Australian_Open-SF-Eugenie_Bouchard-Na_Li,2,F-DTM,18,5,0,1,4,10,8
20140123-W-Australian_Open-SF-Eugenie_Bouchard-Na_Li,2,F-DTL,4,3,1,0,2,1,3
20140123-W-Australian_Open-SF-Eugenie_Bouchard-Na_Li,2,F-IO,13,5,2,3,0,11,2
20140123-W-Australian_Open-SF-Eugenie_Bouchard-Na_Li,2,F-II,1,1,0,0,1,0,1
20140123-W-Australian_Open-SF-Eugenie_Bouchard-Na_Li,2,B-XC,28,14,11,0,3,21,7
20140123-W-Australian_Open-SF-Eugenie_Bouchard-Na_Li,2,B-DTM,25,3,0,1,2,12,13
20140123-W-Australian_Open-SF-Eugenie_Bouchard-Na_Li,2,B-DTL,3,1,0,0,1,2,1
20140123-W-Australian_Open-SF-Eugenie_Bouchard-Na_Li,2,B-IO,9,5,2,1,2,6,3
20140123-W-Australian_Open-SF-Eugenie_Bouchard-Na_Li,2,S-XC,1,0,0,0,0,0,1
20140118-W-Australian_Open-R32-Maria_Sharapova-Alize_Cornet,1,F-XC,31,7,5,0,2,22,9
20140118-W-Australian_Open-R32-Maria_Sharapova-Alize_Cornet,1,F-DTM,22,1,0,1,0,12,10
20140118-W-Australian_Open-R32-Maria_Sharapova-Alize_Cornet,1,F-DTL,8,4,1,2,1,5,3
20140118-W-Australian_Open-R32-Maria_Sharapova-Alize_Cornet,1,F-IO,25,9,4,2,3,19,6
20140118-W-Australian_Open-R32-Maria_Sharapova-Alize_Cornet,1,F-II,2,1,0,0,1,1,1
20140118-W-Australian_Open-R32-Maria_Sharapova-Alize_Cornet,1,B-XC,48,12,8,1,3,24,24
20140118-W-Australian_Open-R32-Maria_Sharapova-Alize_Cornet,1,B-DTM,34,4,0,0,4,12,22
20140118-W-Australian_Open-R32-Maria_Sharapova-Alize_Cornet,1,B-DTL,9,5,1,1,3,4,5
20140118-W-Australian_Open-R32-Maria_Sharapova-Alize_Cornet,1,B-IO,12,6,1,2,3,7,5
20140118-W-Australian_Open-R32-Maria_Sharapova-Alize_Cornet,1,S-DTM,5,0,0,0,0,0,5
20140118-W-Australian_Open-R32-Maria_Sharapova-Alize_Cornet,2,F-XC,27,6,4,1,1,16,11
20140118-W-Australian_Open-R32-Maria_Sharapova-Alize_Cornet,2,F-DTM,23,2,0,0,2,4,19
20140118-W-Australian_Open-R32-Maria_Sharapova-Alize_Cornet,2,F-DTL,12,2,0,1,1,7,5
20140118-W-Australian_Open-R32-Maria_Sharapova-Alize_Cornet,2,F-IO,21,3,1,2,0,13,8
20140118-W-Australian_Open-R32-Maria_Sharapova-Alize_Cornet,2,B-XC,19,1,0,0,1,11,8
