match_id,row,pts,pts_won,aces,unret,forced_err,pts_won_lte_3_shots,wide,body,t
20160123-W-Australian_Open-R16-Maria_Sharapova-Belinda_Bencic,1 Total,83,53,21,2,4,38,39,4,40
20160123-W-Australian_Open-R16-Maria_Sharapova-Belinda_Bencic,1 1,39,33,17,2,2,28,22,0,17
20160123-W-Australian_Open-R16-Maria_Sharapova-Belinda_Bencic,1 2,44,20,4,0,2,10,17,4,23
20160123-W-Australian_Open-R16-Maria_Sharapova-Belinda_Bencic,2 Total,94,52,0,1,14,22,38,25,31
20160123-W-Australian_Open-R16-Maria_Sharapova-Belinda_Bencic,2 1,56,34,0,1,9,16,27,7,22
20160123-W-Australian_Open-R16-Maria_Sharapova-Belinda_Bencic,2 2,38,18,0,0,5,6,11,18,9
20160316-W-Indian_Wells-QF-Petra_Kvitova-Agnieszka_Radwanska,1 Total,64,35,3,2,6,19,21,22,21
20160316-W-Indian_Wells-QF-Petra_Kvitova-Agnieszka_Radwanska,1 1,35,22,2,2,3,13,14,5,16
20160316-W-Indian_Wells-QF-Petra_Kvitova-Agnieszka_Radwanska,1 2,29,13,1,0,3,6,7,17,5
20160316-W-Indian_Wells-QF-Petra_Kvitova-Agnieszka_Radwanska,2 Total,66,43,1,1,7,14,20,21,25
20160316-W-Indian_Wells-QF-Petra_Kvitova-Agnieszka_Radwanska,2 1,44,32,1,1,7,12,16,7,21
20160316-W-Indian_Wells-QF-Petra_Kvitova-Agnieszka_Radwanska,2 2,22,11,0,0,0,2,4,14,4
19860607-W-Roland_Garros-F-Chris_Evert-Martina_Navratilova,1 Total,86,48,1,0,7,15,54,17,15
19860607-W-Roland_Garros-F-Chris_Evert-Martina_Navratilova,1 1,67,40,1,0,7,9,44,10,13
19860607-W-Roland_Garros-F-Chris_Evert-Martina_Navratilova,1 2,19,8,0,0,0,6,10,7,2
19860607-W-Roland_Garros-F-Chris_Evert-Martina_Navratilova,2 Total,77,43,2,0,11,18,53,5,19
19860607-W-Roland_Garros-F-Chris_Evert-Martina_Navratilova,2 1,44,25,2,0,11,15,24,3,17
19860607-W-Roland_Garros-F-Chris_Evert-Martina_Navratilova,2 2,33,18,0,0,0,3,29,2,2
19930605-W-Roland_Garros-F-Steffi_Graf-Mary_Joe_Fernandez,1 Total,108,63,5,0,9,22,59,10,38
19930605-W-Roland_Garros-F-Steffi_Graf-Mary_Joe_Fernandez,1 1,70,44,5,0,7,15,37,2,31
19930605-W-Roland_Garros-F-Steffi_Graf-Mary_Joe_Fernandez,1 2,38,19,0,0,2,7,22,8,7
19930605-W-Roland_Garros-F-Steffi_Graf-Mary_Joe_Fernandez,2 Total,102,53,1,0,10,22,53,12,36
19930605-W-Roland_Garros-F-Steffi_Graf-Mary_Joe_Fernandez,2 1,66,35,1,0,9,14,31,7,27
19930605-W-Roland_Garros-F-Steffi_Graf-Mary_Joe_Fernandez,2 2,36,18,0,0,1,8,22,5,9
20120804-W-Olympics-BR-Victoria_Azarenka-Maria_Kirilenko,1 Total,63,37,0,0,6,13,17,32,14
20120804-W-Olympics-BR-Victoria_Azarenka-Maria_Kirilenko,1 1,49,30,0,0,6,12,14,25,10
20120804-W-Olympics-BR-Victoria_Azarenka-Maria_Kirilenko,1 2,14,7,0,0,0,1,3,7,4
20120804-W-Olympics-BR-Victoria_Azarenka-Maria_Kirilenko,2 Total,49,24,0,0,4,6,17,17,15
20120804-W-Olympics-BR-Victoria_Azarenka-Maria_Kirilenko,2 1,31,20,0,0,4,6,12,10,9
20120804-W-Olympics-BR-Victoria_Azarenka-Maria_Kirilenko,2 2,18,4,0,0,0,0,5,7,6
20110317-W-Indian_Wells-SF-Caroline_Wozniacki-Maria_Sharapova,1 Total,62,36,0,0,11,17,22,24,16
20110317-W-Indian_Wells-SF-Caroline_Wozniacki-Maria_Sharapova,1 1,52,31,0,0,11,16,16,22,14
20110317-W-Indian_Wells-SF-Caroline_Wozniacki-Maria_Sharapova,1 2,10,5,0,0,0,1,6,2,2
20110317-W-Indian_Wells-SF-Caroline_Wozniacki-Maria_Sharapova,2 Total,48,18,0,0,4,4,21,15,12
20110317-W-Indian_Wells-SF-Caroline_Wozniacki-Maria_Sharapova,2 1,27,12,0,0,4,4,13,8,6
20110317-W-Indian_Wells-SF-Caroline_Wozniacki-Maria_Sharapova,2 2,21,6,0,0,0,0,8,7,6
20160111-W-Hobart-R32-Bethanie_Mattek_Sands-Eugenie_Bouchard,1 Total,48,17,1,0,5,10,17,12,19
20160111-W-Hobart-R32-Bethanie_Mattek_Sands-Eugenie_Bouchard,1 1,27,11,1,0,4,7,12,4,11
20160111-W-Hobart-R32-Bethanie_Mattek_Sands-Eugenie_Bouchard,1 2,21,6,0,0,1,3,5,8,8
20160111-W-Hobart-R32-Bethanie_Mattek_Sands-Eugenie_Bouchard,2 Total,43,29,0,1,10,14,13,18,11
20160111-W-Hobart-R32-Bethanie_Mattek_Sands-Eugenie_Bouchard,2 1,28,20,0,0,10,10,9,11,8
20160111-W-Hobart-R32-Bethanie_Mattek_Sands-Eugenie_Bouchard,2 2,15,9,0,1,0,4,4,7,3
19890409-W-Hilton_Head-F-Steffi_Graf-Natalia_Zvereva,1 Total,41,29,4,0,6,15,23,9,8
19890409-W-Hilton_Head-F-Steffi_Graf-Natalia_Zvereva,1 1,25,18,4,0,5,12,13,4,7
19890409-W-Hilton_Head-F-Steffi_Graf-Natalia_Zvereva,1 2,16,11,0,0,1,3,10,5,1
19890409-W-Hilton_Head-F-Steffi_Graf-Natalia_Zvereva,2 Total,57,23,2,0,3,7,32,13,12
19890409-W-Hilton_Head-F-Steffi_Graf-Natalia_Zvereva,2 1,43,20,2,0,3,7,25,8,10
19890409-W-Hilton_Head-F-Steffi_Graf-Natalia_Zvereva,2 2,14,3,0,0,0,0,7,5,2
20160116-W-Hobart-F-Eugenie_Bouchard-Alize_Cornet,1 Total,60,25,0,1,8,12,20,18,21
20160116-W-Hobart-F-Eugenie_Bouchard-Alize_Cornet,1 1,29,11,0,1,7,9,7,11,10
20160116-W-Hobart-F-Eugenie_Bouchard-Alize_Cornet,1 2,31,14,0,0,1,3,13,7,11
20160116-W-Hobart-F-Eugenie_Bouchard-Alize_Cornet,2 Total,44,25,0,0,12,16,16,21,7
20160116-W-Hobart-F-Eugenie_Bouchard-Alize_Cornet,2 1,30,19,0,0,10,12,13,10,7
20160116-W-Hobart-F-Eugenie_Bouchard-Alize_Cornet,2 2,14,6,0,0,2,4,3,11,0
19811118-W-Perth-R16-Eva_Pfaff-Pam_Shriver,1 Total,57,29,1,0,8,22,13,27,17
19811118-W-Perth-R16-Eva_Pfaff-Pam_Shriver,1 1,39,22,0,0,6,18,12,19,8
19811118-W-Perth-R16-Eva_Pfaff-Pam_Shriver,1 2,18,7,1,0,2,4,1,8,9
19811118-W-Perth-R16-Eva_Pfaff-Pam_Shriver,2 Total,52,36,3,0,17,24,22,11,19
19811118-W-Perth-R16-Eva_Pfaff-Pam_Shriver,2 1,37,27,3,0,14,21,18,6,13
19811118-W-Perth-R16-Eva_Pfaff-Pam_Shriver,2 2,15,9,0,0,3,3,4,5,6
19900127-W-Australian_Open-F-Steffi_Graf-Mary_Joe_Fernandez,1 Total,62,40,4,0,11,23,34,7,21
19900127-W-Australian_Open-F-Steffi_Graf-Mary_Joe_Fernandez,1 1,34,24,4,0,11,17,18,2,14
19900127-W-Australian_Open-F-Steffi_Graf-Mary_Joe_Fernandez,1 2,28,16,0,0,0,6,16,5,7
19900127-W-Australian_Open-F-Steffi_Graf-Mary_Joe_Fernandez,2 Total,65,37,1,0,7,13,36,8,21
19900127-W-Australian_Open-F-Steffi_Graf-Mary_Joe_Fernandez,2 1,44,25,1,0,7,9,22,5,17
19900127-W-Australian_Open-F-Steffi_Graf-Mary_Joe_Fernandez,2 2,21,12,0,0,0,4,14,3,4
20060709-W-Wimbledon-F-Amelie_Mauresmo-Justine_Henin,1 Total,89,56,8,0,19,39,46,17,26
20060709-W-Wimbledon-F-Amelie_Mauresmo-Justine_Henin,1 1,54,36,6,0,15,27,25,9,20
20060709-W-Wimbledon-F-Amelie_Mauresmo-Justine_Henin,1 2,35,20,2,0,4,12,21,8,6
20060709-W-Wimbledon-F-Amelie_Mauresmo-Justine_Henin,2 Total,91,55,1,0,12,24,50,20,20
20060709-W-Wimbledon-F-Amelie_Mauresmo-Justine_Henin,2 1,53,33,1,0,11,18,27,11,15
20060709-W-Wimbledon-F-Amelie_Mauresmo-Justine_Henin,2 2,38,22,0,0,1,6,23,9,5
20160402-W-Miami-F-Svetlana_Kuznetsova-Victoria_Azarenka,1 Total,56,21,2,0,9,13,17,19,20
20160402-W-Miami-F-Svetlana_Kuznetsova-Victoria_Azarenka,1 1,42,19,2,0,9,11,15,11,16
20160402-W-Miami-F-Svetlana_Kuznetsova-Victoria_Azarenka,1 2,14,2,0,0,0,2,2,8,4
20160402-W-Miami-F-Svetlana_Kuznetsova-Victoria_Azarenka,2 Total,45,25,2,0,1,6,15,19,11
20160402-W-Miami-F-Svetlana_Kuznetsova-Victoria_Azarenka,2 1,26,17,2,0,1,6,10,11,5
20160402-W-Miami-F-Svetlana_Kuznetsova-Victoria_Azarenka,2 2,19,8,0,0,0,0,5,8,6
20160327-W-Miami-R32-Magda_Linette-Victoria_Azarenka,1 Total,41,17,0,0,5,6,18,11,12
20160327-W-Miami-R32-Magda_Linette-Victoria_Azarenka,1 1,19,12,0,0,5,6,6,4,9
20160327-W-Miami-R32-Magda_Linette-Victoria_Azarenka,1 2,22,5,0,0,0,0,12,7,3
20160327-W-Miami-R32-Magda_Linette-Victoria_Azarenka,2 Total,48,33,1,0,14,18,6,13,29
20160327-W-Miami-R32-Magda_Linette-Victoria_Azarenka,2 1,30,21,1,0,9,12,5,4,21
20160327-W-Miami-R32-Magda_Linette-Victoria_Azarenka,2 2,18,12,0,0,5,6,1,9,8
19970607-W-Roland_Garros-F-Martina_Hingis-Iva_Majoli,1 Total,76,40,0,0,4,12,43,8,25
19970607-W-Roland_Garros-F-Martina_Hingis-Iva_Majoli,1 1,49,24,0,0,4,6,32,5,12
19970607-W-Roland_Garros-F-Martina_Hingis-Iva_Majoli,1 2,27,16,0,0,0,6,11,3,13
19970607-W-Roland_Garros-F-Martina_Hingis-Iva_Majoli,2 Total,50,36,2,0,5,11,36,4,10
19970607-W-Roland_Garros-F-Martina_Hingis-Iva_Majoli,2 1,31,23,2,0,3,7,22,1,8
19970607-W-Roland_Garros-F-Martina_Hingis-Iva_Majoli,2 2,19,13,0,0,2,4,14,3,2
20160404-W-Katowice-R32-Kirsten_Flipkens-Donna_Vekic,1 Total,43,36,1,1,7,20,16,7,20
20160404-W-Katowice-R32-Kirsten_Flipkens-Donna_Vekic,1 1,24,22,1,1,5,14,9,2,13
20160404-W-Katowice-R32-Kirsten_Flipkens-Donna_Vekic,1 2,19,14,0,0,2,6,7,5,7
20160404-W-Katowice-R32-Kirsten_Flipkens-Donna_Vekic,2 Total,53,29,1,0,5,13,14,27,12
20160404-W-Katowice-R32-Kirsten_Flipkens-Donna_Vekic,2 1,31,20,1,0,3,7,10,12,9
20160404-W-Katowice-R32-Kirsten_Flipkens-Donna_Vekic,2 2,22,9,0,0,2,6,4,15,3
20160407-W-Charleston-R16-Mirjana_Lucic-Laura_Siegemund,1 Total,61,28,0,0,3,10,13,26,22
20160407-W-Charleston-R16-Mirjana_Lucic-Laura_Siegemund,1 1,33,14,0,0,3,5,10,9,14
20160407-W-Charleston-R16-Mirjana_Lucic-Laura_Siegemund,1 2,28,14,0,0,0,5,3,17,8
20160407-W-Charleston-R16-Mirjana_Lucic-Laura_Siegemund,2 Total,75,44,1,1,15,25,27,25,23
20160407-W-Charleston-R16-Mirjana_Lucic-Laura_Siegemund,2 1,44,25,1,1,12,16,19,8,17
20160407-W-Charleston-R16-Mirjana_Lucic-Laura_Siegemund,2 2,31,19,0,0,3,9,8,17,6
20130110-W-Hobart-QF-Kirsten_Flipkens-Monica_Niculescu,1 Total,85,47,2,2,8,19,51,10,24
20130110-W-Hobart-QF-Kirsten_Flipkens-Monica_Niculescu,1 1,48,28,2,2,8,14,28,2,18
20130110-W-Hobart-QF-Kirsten_Flipkens-Monica_Niculescu,1 2,37,19,0,0,0,5,23,8,6
20130110-W-Hobart-QF-Kirsten_Flipkens-Monica_Niculescu,2 Total,85,44,2,0,5,13,36,24,25
20130110-W-Hobart-QF-Kirsten_Flipkens-Monica_Niculescu,2 1,52,28,2,0,4,10,27,10,15
20130110-W-Hobart-QF-Kirsten_Flipkens-Monica_Niculescu,2 2,33,16,0,0,1,3,9,14,10
19930911-W-US_Open-F-Steffi_Graf-Helena_Sukova,1 Total,54,32,0,0,6,15,28,2,21
19930911-W-US_Open-F-Steffi_Graf-Helena_Sukova,1 1,43,26,0,0,5,11,21,2,17
19930911-W-US_Open-F-Steffi_Graf-Helena_Sukova,1 2,11,6,0,0,1,4,7,0,4
19930911-W-US_Open-F-Steffi_Graf-Helena_Sukova,2 Total,43,20,2,0,8,12,23,1,18
19930911-W-US_Open-F-Steffi_Graf-Helena_Sukova,2 1,36,18,2,0,7,10,18,0,17
19930911-W-US_Open-F-Steffi_Graf-Helena_Sukova,2 2,7,2,0,0,1,2,5,1,1
20131011-W-Linz-QF-Dominika_Cibulkova-Ana_Ivanovic,1 Total,61,29,0,0,9,10,17,23,21
20131011-W-Linz-QF-Dominika_Cibulkova-Ana_Ivanovic,1 1,41,21,0,0,7,8,12,15,14
20131011-W-Linz-QF-Dominika_Cibulkova-Ana_Ivanovic,1 2,20,8,0,0,2,2,5,8,7
20131011-W-Linz-QF-Dominika_Cibulkova-Ana_Ivanovic,2 Total,60,37,7,0,9,20,35,8,17
20131011-W-Linz-QF-Dominika_Cibulkova-Ana_Ivanovic,2 1,41,30,7,0,8,19,25,3,13
20131011-W-Linz-QF-Dominika_Cibulkova-Ana_Ivanovic,2 2,19,7,0,0,1,1,10,5,4
20080705-W-Wimbledon-F-Venus_Williams-Serena_Williams,1 Total,91,54,4,0,18,31,41,21,28
20080705-W-Wimbledon-F-Venus_Williams-Serena_Williams,1 1,57,35,3,0,16,25,23,14,19
20080705-W-Wimbledon-F-Venus_Williams-Serena_Williams,1 2,34,19,1,0,2,6,18,7,9
20080705-W-Wimbledon-F-Venus_Williams-Serena_Williams,2 Total,66,38,8,0,14,25,32,5,29
20080705-W-Wimbledon-F-Venus_Williams-Serena_Williams,2 1,44,33,8,0,13,24,23,0,21
20080705-W-Wimbledon-F-Venus_Williams-Serena_Williams,2 2,22,5,0,0,1,1,9,5,8
20120731-W-Olympics-R32-Laura_Robson-Maria_Sharapova,1 Total,67,41,5,0,11,25,12,28,27
20120731-W-Olympics-R32-Laura_Robson-Maria_Sharapova,1 1,34,27,5,0,11,20,11,5,18
