match_id,player,row,net_pts,pts_won,net_winner,induced_forced,net_unforced,passed_at_net,passing_shot_induced_forced,total_shots
20140628-M-Padova_CH-SF-Nikola_Cacic-Maximo_Gonzalez,1,NetPoints,9,6,5,1,1,1,1,73
20140628-M-Padova_CH-SF-Nikola_Cacic-Maximo_Gonzalez,1,Approach,6,5,4,1,0,0,1,42
20140628-M-Padova_CH-SF-Nikola_Cacic-Maximo_Gonzalez,1,NetPointsRallies,8,5,4,1,1,1,1,68
20140628-M-Padova_CH-SF-Nikola_Cacic-Maximo_Gonzalez,1,ApproachRallies,5,4,3,1,0,0,1,37
20140628-M-Padova_CH-SF-Nikola_Cacic-Maximo_Gonzalez,2,NetPoints,10,6,4,2,1,2,1,77
20140628-M-Padova_CH-SF-Nikola_Cacic-Maximo_Gonzalez,2,Approach,7,4,2,2,0,2,1,53
20140628-M-Padova_CH-SF-Nikola_Cacic-Maximo_Gonzalez,2,NetPointsRallies,9,6,4,2,1,1,1,73
20140628-M-Padova_CH-SF-Nikola_Cacic-Maximo_Gonzalez,2,ApproachRallies,6,4,2,2,0,1,1,49
20141029-M-Paris_Masters-R32-Lucas_Pouille-Fabio_Fognini,1,NetPoints,23,18,11,5,2,1,1,115
20141029-M-Paris_Masters-R32-Lucas_Pouille-Fabio_Fognini,1,Approach,16,12,5,5,2,0,1,76
20141029-M-Paris_Masters-R32-Lucas_Pouille-Fabio_Fognini,1,NetPointsRallies,22,18,11,5,2,1,1,113
20141029-M-Paris_Masters-R32-Lucas_Pouille-Fabio_Fognini,1,ApproachRallies,15,12,5,5,2,0,1,74
20141029-M-Paris_Masters-R32-Lucas_Pouille-Fabio_Fognini,2,NetPoints,16,11,5,6,1,2,1,106
20141029-M-Paris_Masters-R32-Lucas_Pouille-Fabio_Fognini,2,Approach,13,10,4,6,1,1,0,88
20141029-M-Paris_Masters-R32-Lucas_Pouille-Fabio_Fognini,2,NetPointsRallies,16,11,5,6,1,2,1,106
20141029-M-Paris_Masters-R32-Lucas_Pouille-Fabio_Fognini,2,ApproachRallies,13,10,4,6,1,1,0,88
20141030-M-Paris_Masters-R16-Jo_Wilfried_Tsonga-Kei_Nishikori,1,NetPoints,29,19,9,6,5,4,1,107
20141030-M-Paris_Masters-R16-Jo_Wilfried_Tsonga-Kei_Nishikori,1,Approach,24,15,6,5,5,3,1,75
20141030-M-Paris_Masters-R16-Jo_Wilfried_Tsonga-Kei_Nishikori,1,NetPointsRallies,22,14,8,6,3,4,1,96
20141030-M-Paris_Masters-R16-Jo_Wilfried_Tsonga-Kei_Nishikori,1,ApproachRallies,17,10,5,5,3,3,1,64
20141030-M-Paris_Masters-R16-Jo_Wilfried_Tsonga-Kei_Nishikori,2,NetPoints,16,10,5,3,5,1,0,82
20141030-M-Paris_Masters-R16-Jo_Wilfried_Tsonga-Kei_Nishikori,2,Approach,10,6,2,2,4,0,0,37
20141030-M-Paris_Masters-R16-Jo_Wilfried_Tsonga-Kei_Nishikori,2,NetPointsRallies,14,8,5,3,5,1,0,80
20141030-M-Paris_Masters-R16-Jo_Wilfried_Tsonga-Kei_Nishikori,2,ApproachRallies,8,4,2,2,4,0,0,35
20141030-M-Paris_Masters-R16-Novak_Djokovic-Gael_Monfils,1,NetPoints,21,15,10,5,2,4,0,133
20141030-M-Paris_Masters-R16-Novak_Djokovic-Gael_Monfils,1,Approach,17,12,7,5,2,3,0,113
20141030-M-Paris_Masters-R16-Novak_Djokovic-Gael_Monfils,1,NetPointsRallies,21,15,10,5,2,4,0,133
20141030-M-Paris_Masters-R16-Novak_Djokovic-Gael_Monfils,1,ApproachRallies,17,12,7,5,2,3,0,113
20141030-M-Paris_Masters-R16-Novak_Djokovic-Gael_Monfils,2,NetPoints,12,7,2,3,2,1,0,51
20141030-M-Paris_Masters-R16-Novak_Djokovic-Gael_Monfils,2,Approach,7,3,0,2,2,0,0,21
20141030-M-Paris_Masters-R16-Novak_Djokovic-Gael_Monfils,2,NetPointsRallies,7,5,2,2,1,1,0,39
20141030-M-Paris_Masters-R16-Novak_Djokovic-Gael_Monfils,2,ApproachRallies,2,1,0,1,1,0,0,9
20141027-M-Paris_Masters-R64-Pierre_Hugues_Herbert-Adrian_Mannarino,1,NetPoints,33,17,8,5,7,5,2,183
20141027-M-Paris_Masters-R64-Pierre_Hugues_Herbert-Adrian_Mannarino,1,Approach,27,13,6,3,6,4,2,146
20141027-M-Paris_Masters-R64-Pierre_Hugues_Herbert-Adrian_Mannarino,1,NetPointsRallies,21,10,4,5,5,5,1,148
20141027-M-Paris_Masters-R64-Pierre_Hugues_Herbert-Adrian_Mannarino,1,ApproachRallies,15,6,2,3,4,4,1,111
20141027-M-Paris_Masters-R64-Pierre_Hugues_Herbert-Adrian_Mannarino,2,NetPoints,17,6,2,2,4,4,3,121
20141027-M-Paris_Masters-R64-Pierre_Hugues_Herbert-Adrian_Mannarino,2,Approach,9,4,0,2,2,1,2,71
20141027-M-Paris_Masters-R64-Pierre_Hugues_Herbert-Adrian_Mannarino,2,NetPointsRallies,17,6,2,2,4,4,3,121
20141027-M-Paris_Masters-R64-Pierre_Hugues_Herbert-Adrian_Mannarino,2,ApproachRallies,9,4,0,2,2,1,2,71
20141029-M-Paris_Masters-R32-Stanislas_Wawrinka-Dominic_Thiem,1,NetPoints,15,11,8,2,3,0,1,67
20141029-M-Paris_Masters-R32-Stanislas_Wawrinka-Dominic_Thiem,1,Approach,8,5,3,1,2,0,1,32
20141029-M-Paris_Masters-R32-Stanislas_Wawrinka-Dominic_Thiem,1,NetPointsRallies,12,8,7,1,3,0,1,60
20141029-M-Paris_Masters-R32-Stanislas_Wawrinka-Dominic_Thiem,1,ApproachRallies,5,2,2,0,2,0,1,25
20141029-M-Paris_Masters-R32-Stanislas_Wawrinka-Dominic_Thiem,2,NetPoints,24,16,10,4,4,3,1,122
20141029-M-Paris_Masters-R32-Stanislas_Wawrinka-Dominic_Thiem,2,Approach,20,12,7,3,4,3,1,97
20141029-M-Paris_Masters-R32-Stanislas_Wawrinka-Dominic_Thiem,2,NetPointsRallies,21,13,8,4,4,3,1,115
20141029-M-Paris_Masters-R32-Stanislas_Wawrinka-Dominic_Thiem,2,ApproachRallies,17,9,5,3,4,3,1,90
20141028-M-Paris_Masters-R64-Vasek_Pospisil-Tommy_Robredo,1,NetPoints,48,35,18,15,3,7,2,274
20141028-M-Paris_Masters-R64-Vasek_Pospisil-Tommy_Robredo,1,Approach,34,23,11,10,3,6,1,181
20141028-M-Paris_Masters-R64-Vasek_Pospisil-Tommy_Robredo,1,NetPointsRallies,39,29,15,14,1,7,2,252
20141028-M-Paris_Masters-R64-Vasek_Pospisil-Tommy_Robredo,1,ApproachRallies,25,17,8,9,1,6,1,159
20141028-M-Paris_Masters-R64-Vasek_Pospisil-Tommy_Robredo,2,NetPoints,16,11,6,5,1,3,1,121
20141028-M-Paris_Masters-R64-Vasek_Pospisil-Tommy_Robredo,2,Approach,8,6,2,4,1,1,0,44
20141028-M-Paris_Masters-R64-Vasek_Pospisil-Tommy_Robredo,2,NetPointsRallies,16,11,6,5,1,3,1,121
20141028-M-Paris_Masters-R64-Vasek_Pospisil-Tommy_Robredo,2,ApproachRallies,8,6,2,4,1,1,0,44
20140713-M-Portoroz_CH-F-Gilles_Muller-Blaz_Kavcic,1,NetPoints,72,47,27,9,10,6,4,350
20140713-M-Portoroz_CH-F-Gilles_Muller-Blaz_Kavcic,1,Approach,61,38,19,8,8,6,4,261
20140713-M-Portoroz_CH-F-Gilles_Muller-Blaz_Kavcic,1,NetPointsRallies,37,27,17,7,7,1,2,250
20140713-M-Portoroz_CH-F-Gilles_Muller-Blaz_Kavcic,1,ApproachRallies,26,18,9,6,5,1,2,161
20140713-M-Portoroz_CH-F-Gilles_Muller-Blaz_Kavcic,2,NetPoints,16,12,7,2,1,2,1,93
20140713-M-Portoroz_CH-F-Gilles_Muller-Blaz_Kavcic,2,Approach,9,6,3,1,0,2,1,54
20140713-M-Portoroz_CH-F-Gilles_Muller-Blaz_Kavcic,2,NetPointsRallies,16,12,7,2,1,2,1,93
20140713-M-Portoroz_CH-F-Gilles_Muller-Blaz_Kavcic,2,ApproachRallies,9,6,3,1,0,2,1,54
20140715-M-Poznan_CH-R32-Andreas_Haider_Maurer-Christian_Garin,1,NetPoints,21,16,9,7,2,2,1,134
20140715-M-Poznan_CH-R32-Andreas_Haider_Maurer-Christian_Garin,1,Approach,15,12,7,5,1,2,0,104
20140715-M-Poznan_CH-R32-Andreas_Haider_Maurer-Christian_Garin,1,NetPointsRallies,21,16,9,7,2,2,1,134
20140715-M-Poznan_CH-R32-Andreas_Haider_Maurer-Christian_Garin,1,ApproachRallies,15,12,7,5,1,2,0,104
20140715-M-Poznan_CH-R32-Andreas_Haider_Maurer-Christian_Garin,2,NetPoints,21,17,8,7,0,1,2,107
20140715-M-Poznan_CH-R32-Andreas_Haider_Maurer-Christian_Garin,2,Approach,15,12,3,7,0,1,2,73
20140715-M-Poznan_CH-R32-Andreas_Haider_Maurer-Christian_Garin,2,NetPointsRallies,19,15,8,7,0,1,2,105
20140715-M-Poznan_CH-R32-Andreas_Haider_Maurer-Christian_Garin,2,ApproachRallies,13,10,3,7,0,1,2,71
20140719-M-Poznan_CH-SF-Adam_Pavlasek-David_Goffin,1,NetPoints,13,11,8,3,0,2,0,106
20140719-M-Poznan_CH-SF-Adam_Pavlasek-David_Goffin,1,Approach,7,6,3,3,0,1,0,43
20140719-M-Poznan_CH-SF-Adam_Pavlasek-David_Goffin,1,NetPointsRallies,13,11,8,3,0,2,0,106
20140719-M-Poznan_CH-SF-Adam_Pavlasek-David_Goffin,1,ApproachRallies,7,6,3,3,0,1,0,43
20140719-M-Poznan_CH-SF-Adam_Pavlasek-David_Goffin,2,NetPoints,6,6,3,2,0,0,0,37
20140719-M-Poznan_CH-SF-Adam_Pavlasek-David_Goffin,2,Approach,4,4,1,2,0,0,0,15
20140719-M-Poznan_CH-SF-Adam_Pavlasek-David_Goffin,2,NetPointsRallies,6,6,3,2,0,0,0,37
20140719-M-Poznan_CH-SF-Adam_Pavlasek-David_Goffin,2,ApproachRallies,4,4,1,2,0,0,0,15
20140609-M-Prague_CH-R32-Steven_Diez-Renzo_Olivo,1,NetPoints,3,2,0,0,0,0,1,25
20140609-M-Prague_CH-R32-Steven_Diez-Renzo_Olivo,1,Approach,2,1,0,0,0,0,1,14
20140609-M-Prague_CH-R32-Steven_Diez-Renzo_Olivo,1,NetPointsRallies,3,2,0,0,0,0,1,25
20140609-M-Prague_CH-R32-Steven_Diez-Renzo_Olivo,1,ApproachRallies,2,1,0,0,0,0,1,14
20140609-M-Prague_CH-R32-Steven_Diez-Renzo_Olivo,2,NetPoints,5,4,0,3,0,1,0,19
20140609-M-Prague_CH-R32-Steven_Diez-Renzo_Olivo,2,Approach,5,4,0,3,0,1,0,19
20140609-M-Prague_CH-R32-Steven_Diez-Renzo_Olivo,2,NetPointsRallies,1,1,0,1,0,0,0,6
20140609-M-Prague_CH-R32-Steven_Diez-Renzo_Olivo,2,ApproachRallies,1,1,0,1,0,0,0,6
20140509-M-Rome_CH-QF-Mate_Delic-Julian_Reister,1,NetPoints,4,3,3,0,1,0,0,38
20140509-M-Rome_CH-QF-Mate_Delic-Julian_Reister,1,Approach,4,3,3,0,1,0,0,38
20140509-M-Rome_CH-QF-Mate_Delic-Julian_Reister,1,NetPointsRallies,4,3,3,0,1,0,0,38
20140509-M-Rome_CH-QF-Mate_Delic-Julian_Reister,1,ApproachRallies,4,3,3,0,1,0,0,38
20140509-M-Rome_CH-QF-Mate_Delic-Julian_Reister,2,NetPoints,1,1,1,0,0,0,0,5
20140509-M-Rome_CH-QF-Mate_Delic-Julian_Reister,2,Approach,1,1,1,0,0,0,0,5
20140509-M-Rome_CH-QF-Mate_Delic-Julian_Reister,2,NetPointsRallies,1,1,1,0,0,0,0,5
20140509-M-Rome_CH-QF-Mate_Delic-Julian_Reister,2,ApproachRallies,1,1,1,0,0,0,0,5
20140929-M-Sacramento_CH-R16-Jared_Donaldson-Luca_Vanni,1,NetPoints,5,4,4,0,1,0,0,23
20140929-M-Sacramento_CH-R16-Jared_Donaldson-Luca_Vanni,1,NetPointsRallies,5,4,4,0,1,0,0,23
20140929-M-Sacramento_CH-R16-Jared_Donaldson-Luca_Vanni,2,NetPoints,9,6,4,2,2,1,0,56
20140929-M-Sacramento_CH-R16-Jared_Donaldson-Luca_Vanni,2,Approach,1,1,1,0,0,0,0,18
20140929-M-Sacramento_CH-R16-Jared_Donaldson-Luca_Vanni,2,NetPointsRallies,9,6,4,2,2,1,0,56
20140929-M-Sacramento_CH-R16-Jared_Donaldson-Luca_Vanni,2,ApproachRallies,1,1,1,0,0,0,0,18
20140713-M-Scheveningen_CH-F-David_Goffin-Andreas_Beck,1,NetPoints,4,2,0,2,1,1,0,17
20140713-M-Scheveningen_CH-F-David_Goffin-Andreas_Beck,1,Approach,4,2,0,2,1,1,0,17
20140713-M-Scheveningen_CH-F-David_Goffin-Andreas_Beck,1,NetPointsRallies,3,2,0,2,1,0,0,13
20140713-M-Scheveningen_CH-F-David_Goffin-Andreas_Beck,1,ApproachRallies,3,2,0,2,1,0,0,13
20140713-M-Scheveningen_CH-F-David_Goffin-Andreas_Beck,2,NetPoints,9,8,7,1,0,0,1,59
20140713-M-Scheveningen_CH-F-David_Goffin-Andreas_Beck,2,Approach,7,6,5,1,0,0,1,46
20140713-M-Scheveningen_CH-F-David_Goffin-Andreas_Beck,2,NetPointsRallies,9,8,7,1,0,0,1,59
20140713-M-Scheveningen_CH-F-David_Goffin-Andreas_Beck,2,ApproachRallies,7,6,5,1,0,0,1,46
20140802-M-Segovia_CH-SF-Alexander_Kudryavtsev-Adrian_Menendez_Maceiras,1,NetPoints,3,1,1,0,1,0,1,19
20140802-M-Segovia_CH-SF-Alexander_Kudryavtsev-Adrian_Menendez_Maceiras,1,Approach,3,1,1,0,1,0,1,19
20140802-M-Segovia_CH-SF-Alexander_Kudryavtsev-Adrian_Menendez_Maceiras,1,NetPointsRallies,3,1,1,0,1,0,1,19
20140802-M-Segovia_CH-SF-Alexander_Kudryavtsev-Adrian_Menendez_Maceiras,1,ApproachRallies,3,1,1,0,1,0,1,19
20140802-M-Segovia_CH-SF-Alexander_Kudryavtsev-Adrian_Menendez_Maceiras,2,NetPoints,12,7,2,3,1,0,2,36
20140802-M-Segovia_CH-SF-Alexander_Kudryavtsev-Adrian_Menendez_Maceiras,2,Approach,12,7,2,3,1,0,2,36
20140802-M-Segovia_CH-SF-Alexander_Kudryavtsev-Adrian_Menendez_Maceiras,2,NetPointsRallies,6,4,1,3,1,0,1,21
20140802-M-Segovia_CH-SF-Alexander_Kudryavtsev-Adrian_Menendez_Maceiras,2,ApproachRallies,6,4,1,3,1,0,1,21
20131012-M-Shanghai_Masters-SF-Novak_Djokovic-Jo_Wilfried_Tsonga,1,NetPoints,4,2,1,1,2,0,0,35
20131012-M-Shanghai_Masters-SF-Novak_Djokovic-Jo_Wilfried_Tsonga,1,NetPointsRallies,4,2,1,1,2,0,0,35
20131012-M-Shanghai_Masters-SF-Novak_Djokovic-Jo_Wilfried_Tsonga,2,NetPoints,18,10,7,1,3,2,3,88
20131012-M-Shanghai_Masters-SF-Novak_Djokovic-Jo_Wilfried_Tsonga,2,NetPointsRallies,18,10,7,1,3,2,3,88
20131010-M-Shanghai_Masters-R16-Roger_Federer-Gael_Monfils,1,NetPoints,39,24,10,13,5,7,1,191
20131010-M-Shanghai_Masters-R16-Roger_Federer-Gael_Monfils,1,Approach,35,22,9,12,5,5,1,166
20131010-M-Shanghai_Masters-R16-Roger_Federer-Gael_Monfils,1,NetPointsRallies,31,19,9,10,5,6,1,170
20131010-M-Shanghai_Masters-R16-Roger_Federer-Gael_Monfils,1,ApproachRallies,27,17,8,9,5,4,1,145
20131010-M-Shanghai_Masters-R16-Roger_Federer-Gael_Monfils,2,NetPoints,9,8,5,3,0,0,0,53
20131010-M-Shanghai_Masters-R16-Roger_Federer-Gael_Monfils,2,Approach,6,5,2,3,0,0,0,35
20131010-M-Shanghai_Masters-R16-Roger_Federer-Gael_Monfils,2,NetPointsRallies,8,7,5,2,0,0,0,50
20131010-M-Shanghai_Masters-R16-Roger_Federer-Gael_Monfils,2,ApproachRallies,5,4,2,2,0,0,0,32
20141010-M-Shanghai_Masters-SF-Novak_Djokovic-Roger_Federer,1,NetPoints,21,18,11,4,1,1,1,135
20141010-M-Shanghai_Masters-SF-Novak_Djokovic-Roger_Federer,1,Approach,13,12,7,4,0,0,1,73
20141010-M-Shanghai_Masters-SF-Novak_Djokovic-Roger_Federer,1,NetPointsRallies,20,17,10,4,1,1,1,132
20141010-M-Shanghai_Masters-SF-Novak_Djokovic-Roger_Federer,1,ApproachRallies,12,11,6,4,0,0,1,70
20141010-M-Shanghai_Masters-SF-Novak_Djokovic-Roger_Federer,2,NetPoints,45,25,15,4,3,11,3,250
20141010-M-Shanghai_Masters-SF-Novak_Djokovic-Roger_Federer,2,Approach,39,21,12,4,3,9,3,196
20141010-M-Shanghai_Masters-SF-Novak_Djokovic-Roger_Federer,2,NetPointsRallies,30,15,10,4,3,8,3,200
20141010-M-Shanghai_Masters-SF-Novak_Djokovic-Roger_Federer,2,ApproachRallies,24,11,7,4,3,6,3,146
20131007-M-Shanghai_Masters-R32-Roger_Federer-Andreas_Seppi,1,NetPoints,12,6,6,0,4,1,0,82
20131007-M-Shanghai_Masters-R32-Roger_Federer-Andreas_Seppi,1,NetPointsRallies,12,6,6,0,4,1,0,82
20131007-M-Shanghai_Masters-R32-Roger_Federer-Andreas_Seppi,2,NetPoints,4,3,2,0,1,0,0,22
20131007-M-Shanghai_Masters-R32-Roger_Federer-Andreas_Seppi,2,NetPointsRallies,4,3,2,0,1,0,0,22
20141011-M-Shanghai_Masters-F-Roger_Federer-Gilles_Simon,1,NetPoints,40,28,10,15,5,6,1,187
20141011-M-Shanghai_Masters-F-Roger_Federer-Gilles_Simon,1,Approach,31,21,6,12,3,6,1,141
20141011-M-Shanghai_Masters-F-Roger_Federer-Gilles_Simon,1,NetPointsRallies,30,20,8,12,5,4,1,161
20141011-M-Shanghai_Masters-F-Roger_Federer-Gilles_Simon,1,ApproachRallies,21,13,4,9,3,4,1,115
20141011-M-Shanghai_Masters-F-Roger_Federer-Gilles_Simon,2,NetPoints,11,6,3,2,2,2,0,48
20141011-M-Shanghai_Masters-F-Roger_Federer-Gilles_Simon,2,Approach,11,6,3,2,2,2,0,48
20141011-M-Shanghai_Masters-F-Roger_Federer-Gilles_Simon,2,NetPointsRallies,8,4,2,2,2,2,0,42
20141011-M-Shanghai_Masters-F-Roger_Federer-Gilles_Simon,2,ApproachRallies,8,4,2,2,2,2,0,42
20131008-M-Shanghai_Masters-R64-Vasek_Pospisil-Richard_Gasquet,1,NetPoints,12,10,6,3,1,1,0,50
20131008-M-Shanghai_Masters-R64-Vasek_Pospisil-Richard_Gasquet,1,Approach,7,5,2,2,1,1,0,26
20131008-M-Shanghai_Masters-R64-Vasek_Pospisil-Richard_Gasquet,1,NetPointsRallies,11,9,5,3,1,1,0,47
20131008-M-Shanghai_Masters-R64-Vasek_Pospisil-Richard_Gasquet,1,ApproachRallies,6,4,1,2,1,1,0,23
20131008-M-Shanghai_Masters-R64-Vasek_Pospisil-Richard_Gasquet,2,NetPoints,10,6,2,2,2,2,0,43
20131008-M-Shanghai_Masters-R64-Vasek_Pospisil-Richard_Gasquet,2,Approach,8,5,1,2,2,1,0,34
20131008-M-Shanghai_Masters-R64-Vasek_Pospisil-Richard_Gasquet,2,NetPointsRallies,9,5,2,2,2,2,0,42
20131008-M-Shanghai_Masters-R64-Vasek_Pospisil-Richard_Gasquet,2,ApproachRallies,7,4,1,2,2,1,0,33
20131007-M-Shanghai_Masters-R64-Gilles_Simon-Benoit_Paire,1,NetPoints,2,2,1,1,0,0,0,20
20131007-M-Shanghai_Masters-R64-Gilles_Simon-Benoit_Paire,1,NetPointsRallies,2,2,1,1,0,0,0,20
20131007-M-Shanghai_Masters-R64-Gilles_Simon-Benoit_Paire,2,NetPoints,13,9,7,0,1,2,1,70
20131007-M-Shanghai_Masters-R64-Gilles_Simon-Benoit_Paire,2,Approach,2,1,0,0,0,1,0,12
20131007-M-Shanghai_Masters-R64-Gilles_Simon-Benoit_Paire,2,NetPointsRallies,13,9,7,0,1,2,1,70
20131007-M-Shanghai_Masters-R64-Gilles_Simon-Benoit_Paire,2,ApproachRallies,2,1,0,0,0,1,0,12
20140902-M-Shanghai_CH-R32-John_Millman-Ze_Zhang,1,NetPoints,3,3,2,1,0,0,0,17
20140902-M-Shanghai_CH-R32-John_Millman-Ze_Zhang,1,Approach,2,2,1,1,0,0,0,11
20140902-M-Shanghai_CH-R32-John_Millman-Ze_Zhang,1,NetPointsRallies,3,3,2,1,0,0,0,17
20140902-M-Shanghai_CH-R32-John_Millman-Ze_Zhang,1,ApproachRallies,2,2,1,1,0,0,0,11
20140902-M-Shanghai_CH-R32-John_Millman-Ze_Zhang,2,NetPoints,10,9,7,2,1,0,0,54
20140902-M-Shanghai_CH-R32-John_Millman-Ze_Zhang,2,Approach,9,8,7,1,1,0,0,34
20140902-M-Shanghai_CH-R32-John_Millman-Ze_Zhang,2,NetPointsRallies,5,5,3,2,0,0,0,36
20140902-M-Shanghai_CH-R32-John_Millman-Ze_Zhang,2,ApproachRallies,4,4,3,1,0,0,0,16
20131013-M-Shanghai_Masters-F-Novak_Djokovic-Juan_Martin_Del_Potro,1,NetPoints,26,23,15,7,1,1,0,165
20131013-M-Shanghai_Masters-F-Novak_Djokovic-Juan_Martin_Del_Potro,1,Approach,21,18,11,6,1,1,0,139
20131013-M-Shanghai_Masters-F-Novak_Djokovic-Juan_Martin_Del_Potro,1,NetPointsRallies,25,22,15,7,1,1,0,164
20131013-M-Shanghai_Masters-F-Novak_Djokovic-Juan_Martin_Del_Potro,1,ApproachRallies,20,17,11,6,1,1,0,138
20131013-M-Shanghai_Masters-F-Novak_Djokovic-Juan_Martin_Del_Potro,2,NetPoints,12,8,7,1,3,1,0,65
20131013-M-Shanghai_Masters-F-Novak_Djokovic-Juan_Martin_Del_Potro,2,Approach,10,7,6,1,3,0,0,56
20131013-M-Shanghai_Masters-F-Novak_Djokovic-Juan_Martin_Del_Potro,2,NetPointsRallies,12,8,7,1,3,1,0,65
20131013-M-Shanghai_Masters-F-Novak_Djokovic-Juan_Martin_Del_Potro,2,ApproachRallies,10,7,6,1,3,0,0,56
20140415-M-San_Luis_Potosi_CH-R32-Paolo_Lorenzi-Mauricio_Echazu,1,NetPoints,13,10,4,4,2,0,0,52
20140415-M-San_Luis_Potosi_CH-R32-Paolo_Lorenzi-Mauricio_Echazu,1,Approach,12,9,4,3,2,0,0,48
20140415-M-San_Luis_Potosi_CH-R32-Paolo_Lorenzi-Mauricio_Echazu,1,NetPointsRallies,6,4,1,2,2,0,0,28
20140415-M-San_Luis_Potosi_CH-R32-Paolo_Lorenzi-Mauricio_Echazu,1,ApproachRallies,5,3,1,1,2,0,0,24
20140415-M-San_Luis_Potosi_CH-R32-Paolo_Lorenzi-Mauricio_Echazu,2,NetPoints,8,5,5,0,3,0,0,54
20140415-M-San_Luis_Potosi_CH-R32-Paolo_Lorenzi-Mauricio_Echazu,2,Approach,8,5,5,0,3,0,0,54
20140415-M-San_Luis_Potosi_CH-R32-Paolo_Lorenzi-Mauricio_Echazu,2,NetPointsRallies,8,5,5,0,3,0,0,54
20140415-M-San_Luis_Potosi_CH-R32-Paolo_Lorenzi-Mauricio_Echazu,2,ApproachRallies,8,5,5,0,3,0,0,54
20140414-M-Sao_Paulo_CH-R32-Horacio_Zeballos-Ricardo_Hocevar,1,NetPoints,14,8,5,2,2,4,0,62
20140414-M-Sao_Paulo_CH-R32-Horacio_Zeballos-Ricardo_Hocevar,1,Approach,13,7,4,2,2,4,0,57
20140414-M-Sao_Paulo_CH-R32-Horacio_Zeballos-Ricardo_Hocevar,1,NetPointsRallies,10,5,4,1,1,4,0,53
20140414-M-Sao_Paulo_CH-R32-Horacio_Zeballos-Ricardo_Hocevar,1,ApproachRallies,9,4,3,1,1,4,0,48
20140414-M-Sao_Paulo_CH-R32-Horacio_Zeballos-Ricardo_Hocevar,2,NetPoints,5,3,2,1,0,1,0,32
20140414-M-Sao_Paulo_CH-R32-Horacio_Zeballos-Ricardo_Hocevar,2,Approach,3,2,1,1,0,0,0,12
20140414-M-Sao_Paulo_CH-R32-Horacio_Zeballos-Ricardo_Hocevar,2,NetPointsRallies,4,2,1,1,0,1,0,29
20140414-M-Sao_Paulo_CH-R32-Horacio_Zeballos-Ricardo_Hocevar,2,ApproachRallies,2,1,0,1,0,0,0,9
20141018-M-Stockholm-SF-Tomas_Berdych-Matthias_Bachinger,1,NetPoints,20,14,7,7,4,1,0,110
20141018-M-Stockholm-SF-Tomas_Berdych-Matthias_Bachinger,1,Approach,13,8,5,3,4,0,0,67
20141018-M-Stockholm-SF-Tomas_Berdych-Matthias_Bachinger,1,NetPointsRallies,20,14,7,7,4,1,0,110
20141018-M-Stockholm-SF-Tomas_Berdych-Matthias_Bachinger,1,ApproachRallies,13,8,5,3,4,0,0,67
20141018-M-Stockholm-SF-Tomas_Berdych-Matthias_Bachinger,2,NetPoints,31,24,9,4,1,2,1,104
20141018-M-Stockholm-SF-Tomas_Berdych-Matthias_Bachinger,2,Approach,30,23,8,4,1,2,1,97
20141018-M-Stockholm-SF-Tomas_Berdych-Matthias_Bachinger,2,NetPointsRallies,12,9,4,3,1,1,1,59
20141018-M-Stockholm-SF-Tomas_Berdych-Matthias_Bachinger,2,ApproachRallies,11,8,3,3,1,1,1,52
20140709-M-Stuttgart-R32-Alexander_Zverev-Lukas_Rosol,1,NetPoints,5,3,2,1,2,0,0,24
20140709-M-Stuttgart-R32-Alexander_Zverev-Lukas_Rosol,1,Approach,4,2,1,1,2,0,0,19
20140709-M-Stuttgart-R32-Alexander_Zverev-Lukas_Rosol,1,NetPointsRallies,5,3,2,1,2,0,0,24
20140709-M-Stuttgart-R32-Alexander_Zverev-Lukas_Rosol,1,ApproachRallies,4,2,1,1,2,0,0,19
20140709-M-Stuttgart-R32-Alexander_Zverev-Lukas_Rosol,2,NetPoints,24,14,10,1,6,2,1,132
20140709-M-Stuttgart-R32-Alexander_Zverev-Lukas_Rosol,2,Approach,20,11,7,1,6,1,1,115
20140709-M-Stuttgart-R32-Alexander_Zverev-Lukas_Rosol,2,NetPointsRallies,21,12,9,1,6,2,1,126
20140709-M-Stuttgart-R32-Alexander_Zverev-Lukas_Rosol,2,ApproachRallies,17,9,6,1,6,1,1,109
20140111-M-Sydney-F-Bernard_Tomic-Juan_Martin_Del_Potro,1,NetPoints,6,4,1,2,0,1,1,31
20140111-M-Sydney-F-Bernard_Tomic-Juan_Martin_Del_Potro,1,Approach,5,3,1,1,0,1,1,22
20140111-M-Sydney-F-Bernard_Tomic-Juan_Martin_Del_Potro,1,NetPointsRallies,5,3,1,2,0,1,1,28
20140111-M-Sydney-F-Bernard_Tomic-Juan_Martin_Del_Potro,1,ApproachRallies,4,2,1,1,0,1,1,19
20140111-M-Sydney-F-Bernard_Tomic-Juan_Martin_Del_Potro,2,NetPoints,4,3,3,0,0,1,0,25
20140111-M-Sydney-F-Bernard_Tomic-Juan_Martin_Del_Potro,2,Approach,4,3,3,0,0,1,0,25
20140111-M-Sydney-F-Bernard_Tomic-Juan_Martin_Del_Potro,2,NetPointsRallies,4,3,3,0,0,1,0,25
20140111-M-Sydney-F-Bernard_Tomic-Juan_Martin_Del_Potro,2,ApproachRallies,4,3,3,0,0,1,0,25
20130109-M-Sydney-R16-Bernard_Tomic-Florian_Mayer,1,NetPoints,6,5,5,0,0,0,0,34
