match_id,player,row,pts,pts_won,aces,unret,forced_err,pts_won_lte_3_shots,wide,body,t
20250515-M-Rome_Masters-QF-Hubert_Hurkacz-Tommy_Paul,Hubert Hurkacz,1,45,32,6,0,12,20,19,1,25
20250515-M-Rome_Masters-QF-Hubert_Hurkacz-Tommy_Paul,Hubert Hurkacz,2,26,7,0,0,1,2,15,2,9
20250515-M-Rome_Masters-QF-Hubert_Hurkacz-Tommy_Paul,Tommy Paul,Total,91,56,1,0,11,19,44,22,25
20250515-M-Rome_Masters-QF-Hubert_Hurkacz-Tommy_Paul,Tommy Paul,1,53,39,1,0,10,14,31,6,16
20250515-M-Rome_Masters-QF-Hubert_Hurkacz-Tommy_Paul,Tommy Paul,2,38,17,0,0,1,5,13,16,9
20250514-M-Rome_Masters-R16-Casper_Ruud-Jaume_Munar,Casper Ruud,Total,54,42,2,2,7,16,30,11,13
20250514-M-Rome_Masters-R16-Casper_Ruud-Jaume_Munar,Casper Ruud,1,32,25,2,2,5,12,18,4,10
20250514-M-Rome_Masters-R16-Casper_Ruud-Jaume_Munar,Casper Ruud,2,22,17,0,0,2,4,12,7,3
20250514-M-Rome_Masters-R16-Casper_Ruud-Jaume_Munar,Jaume Munar,Total,61,39,3,0,3,17,30,9,22
20250514-M-Rome_Masters-R16-Casper_Ruud-Jaume_Munar,Jaume Munar,1,34,23,3,0,3,13,16,5,13
20250514-M-Rome_Masters-R16-Casper_Ruud-Jaume_Munar,Jaume Munar,2,27,16,0,0,0,4,14,4,9
20250514-M-Rome_Masters-QF-Lorenzo_Musetti-Alexander_Zverev,Lorenzo Musetti,Total,74,48,2,0,3,14,33,12,29
20250514-M-Rome_Masters-QF-Lorenzo_Musetti-Alexander_Zverev,Lorenzo Musetti,1,38,27,2,0,3,7,16,2,20
20250514-M-Rome_Masters-QF-Lorenzo_Musetti-Alexander_Zverev,Lorenzo Musetti,2,36,21,0,0,0,7,17,10,9
20250514-M-Rome_Masters-QF-Lorenzo_Musetti-Alexander_Zverev,Alexander Zverev,Total,73,41,2,3,7,17,28,7,38
20250514-M-Rome_Masters-QF-Lorenzo_Musetti-Alexander_Zverev,Alexander Zverev,1,51,30,2,3,7,16,20,1,30
20250514-M-Rome_Masters-QF-Lorenzo_Musetti-Alexander_Zverev,Alexander Zverev,2,22,11,0,0,0,1,8,6,8
20250514-M-Rome_Masters-QF-Jack_Draper-Carlos_Alcaraz,Jack Draper,Total,47,25,1,4,5,13,17,3,27
20250514-M-Rome_Masters-QF-Jack_Draper-Carlos_Alcaraz,Jack Draper,1,32,18,1,3,5,10,12,2,18
20250514-M-Rome_Masters-QF-Jack_Draper-Carlos_Alcaraz,Jack Draper,2,15,7,0,1,0,3,5,1,9
20250514-M-Rome_Masters-QF-Jack_Draper-Carlos_Alcaraz,Carlos Alcaraz,Total,80,48,1,2,6,20,50,3,27
20250514-M-Rome_Masters-QF-Jack_Draper-Carlos_Alcaraz,Carlos Alcaraz,1,49,30,1,2,6,15,30,3,16
20250514-M-Rome_Masters-QF-Jack_Draper-Carlos_Alcaraz,Carlos Alcaraz,2,31,18,0,0,0,5,20,0,11
20250513-M-Rome_Masters-R16-Jakub_Mensik-Hubert_Hurkacz,Jakub Mensik,Total,115,81,19,0,15,45,64,14,37
20250513-M-Rome_Masters-R16-Jakub_Mensik-Hubert_Hurkacz,Jakub Mensik,1,63,54,19,0,15,42,37,2,24
20250513-M-Rome_Masters-R16-Jakub_Mensik-Hubert_Hurkacz,Jakub Mensik,2,52,27,0,0,0,3,27,12,13
20250513-M-Rome_Masters-R16-Jakub_Mensik-Hubert_Hurkacz,Hubert Hurkacz,Total,130,87,20,0,17,47,51,37,42
20250513-M-Rome_Masters-R16-Jakub_Mensik-Hubert_Hurkacz,Hubert Hurkacz,1,85,62,20,0,14,40,45,3,37
20250513-M-Rome_Masters-R16-Jakub_Mensik-Hubert_Hurkacz,Hubert Hurkacz,2,45,25,0,0,3,7,6,34,5
20250512-M-Rome_Masters-R32-Hubert_Hurkacz-Marcos_Giron,Hubert Hurkacz,Total,70,45,13,0,10,29,36,7,27
20250512-M-Rome_Masters-R32-Hubert_Hurkacz-Marcos_Giron,Hubert Hurkacz,1,45,36,13,0,10,26,24,0,21
20250512-M-Rome_Masters-R32-Hubert_Hurkacz-Marcos_Giron,Hubert Hurkacz,2,25,9,0,0,0,3,12,7,6
20250512-M-Rome_Masters-R32-Hubert_Hurkacz-Marcos_Giron,Marcos Giron,Total,64,37,6,0,7,20,24,4,36
20250512-M-Rome_Masters-R32-Hubert_Hurkacz-Marcos_Giron,Marcos Giron,1,38,23,6,0,7,14,16,0,22
20250512-M-Rome_Masters-R32-Hubert_Hurkacz-Marcos_Giron,Marcos Giron,2,26,14,0,0,0,6,8,4,14
20250511-M-Rome_Masters-R32-Stefanos_Tsitsipas-Arthur_Fils,Stefanos Tsitsipas,Total,76,46,5,10,0,26,36,2,38
20250511-M-Rome_Masters-R32-Stefanos_Tsitsipas-Arthur_Fils,Stefanos Tsitsipas,1,46,32,5,10,0,21,24,0,22
20250511-M-Rome_Masters-R32-Stefanos_Tsitsipas-Arthur_Fils,Stefanos Tsitsipas,2,30,14,0,0,0,5,12,2,16
20250511-M-Rome_Masters-R32-Stefanos_Tsitsipas-Arthur_Fils,Arthur Fils,Total,73,48,3,11,0,21,40,4,29
20250511-M-Rome_Masters-R32-Stefanos_Tsitsipas-Arthur_Fils,Arthur Fils,1,46,28,3,11,0,18,28,1,17
20250511-M-Rome_Masters-R32-Stefanos_Tsitsipas-Arthur_Fils,Arthur Fils,2,27,20,0,0,0,3,12,3,12
20250510-M-Rome_Masters-R64-Hubert_Hurkacz-Pedro_Martinez,Hubert Hurkacz,Total,50,38,7,0,8,24,28,4,18
20250510-M-Rome_Masters-R64-Hubert_Hurkacz-Pedro_Martinez,Hubert Hurkacz,1,38,31,7,0,8,20,23,1,14
20250510-M-Rome_Masters-R64-Hubert_Hurkacz-Pedro_Martinez,Hubert Hurkacz,2,12,7,0,0,0,4,5,3,4
20250510-M-Rome_Masters-R64-Hubert_Hurkacz-Pedro_Martinez,Pedro Martinez,Total,60,33,0,0,7,9,31,9,20
20250510-M-Rome_Masters-R64-Hubert_Hurkacz-Pedro_Martinez,Pedro Martinez,1,44,27,0,0,7,7,25,8,11
20250510-M-Rome_Masters-R64-Hubert_Hurkacz-Pedro_Martinez,Pedro Martinez,2,16,6,0,0,0,2,6,1,9
20250510-M-Rome_Masters-R64-Casper_Ruud-Alexander_Bublik,Casper Ruud,Total,78,56,7,0,14,34,28,10,40
20250510-M-Rome_Masters-R64-Casper_Ruud-Alexander_Bublik,Casper Ruud,1,48,37,7,0,13,23,17,2,29
20250510-M-Rome_Masters-R64-Casper_Ruud-Alexander_Bublik,Casper Ruud,2,30,19,0,0,1,11,11,8,11
20250510-M-Rome_Masters-R64-Casper_Ruud-Alexander_Bublik,Alexander Bublik,Total,95,58,15,4,8,39,40,17,38
20250510-M-Rome_Masters-R64-Casper_Ruud-Alexander_Bublik,Alexander Bublik,1,64,46,15,3,8,33,30,4,30
20250510-M-Rome_Masters-R64-Casper_Ruud-Alexander_Bublik,Alexander Bublik,2,31,12,0,1,0,6,10,13,8
20250510-M-Rome_Masters-R64-Ben_Shelton-Jaume_Munar,Ben Shelton,Total,56,26,1,1,2,11,35,6,15
20250510-M-Rome_Masters-R64-Ben_Shelton-Jaume_Munar,Ben Shelton,1,31,19,1,1,1,8,23,1,7
20250510-M-Rome_Masters-R64-Ben_Shelton-Jaume_Munar,Ben Shelton,2,25,7,0,0,1,3,12,5,8
20250510-M-Rome_Masters-R64-Ben_Shelton-Jaume_Munar,Jaume Munar,Total,47,34,0,0,9,14,23,10,14
20250510-M-Rome_Masters-R64-Ben_Shelton-Jaume_Munar,Jaume Munar,1,33,24,0,0,8,10,19,5,9
20250510-M-Rome_Masters-R64-Ben_Shelton-Jaume_Munar,Jaume Munar,2,14,10,0,0,1,4,4,5,5
20250509-M-Rome_Masters-R64-Tallon_Griekspoor-Arthur_Fils,Tallon Griekspoor,Total,53,28,2,10,0,20,27,4,22
20250509-M-Rome_Masters-R64-Tallon_Griekspoor-Arthur_Fils,Tallon Griekspoor,1,33,18,2,10,0,15,19,1,13
20250509-M-Rome_Masters-R64-Tallon_Griekspoor-Arthur_Fils,Tallon Griekspoor,2,20,10,0,0,0,5,8,3,9
20250509-M-Rome_Masters-R64-Tallon_Griekspoor-Arthur_Fils,Arthur Fils,Total,44,33,2,7,0,21,24,0,20
20250509-M-Rome_Masters-R64-Tallon_Griekspoor-Arthur_Fils,Arthur Fils,1,24,18,1,6,0,12,13,0,11
20250509-M-Rome_Masters-R64-Tallon_Griekspoor-Arthur_Fils,Arthur Fils,2,20,15,1,1,0,9,11,0,9
20250508-M-Rome_Masters-R128-Jesper_De_Jong-Alexander_Shevchenko,Jesper De Jong,Total,54,40,6,0,8,22,20,8,26
20250508-M-Rome_Masters-R128-Jesper_De_Jong-Alexander_Shevchenko,Jesper De Jong,1,33,29,6,0,7,19,17,3,13
20250508-M-Rome_Masters-R128-Jesper_De_Jong-Alexander_Shevchenko,Jesper De Jong,2,21,11,0,0,1,3,3,5,13
20250508-M-Rome_Masters-R128-Jesper_De_Jong-Alexander_Shevchenko,Alexander Shevchenko,Total,65,35,2,1,8,19,30,20,15
20250508-M-Rome_Masters-R128-Jesper_De_Jong-Alexander_Shevchenko,Alexander Shevchenko,1,31,18,2,1,8,13,15,4,12
20250508-M-Rome_Masters-R128-Jesper_De_Jong-Alexander_Shevchenko,Alexander Shevchenko,2,34,17,0,0,0,6,15,16,3
20250508-M-Rome_Masters-R128-Fabian_Marozsan-Joao_Fonseca,Fabian Marozsan,Total,67,49,3,14,0,28,35,3,29
20250508-M-Rome_Masters-R128-Fabian_Marozsan-Joao_Fonseca,Fabian Marozsan,1,41,31,3,12,0,21,23,2,16
20250508-M-Rome_Masters-R128-Fabian_Marozsan-Joao_Fonseca,Fabian Marozsan,2,26,18,0,2,0,7,12,1,13
20250508-M-Rome_Masters-R128-Fabian_Marozsan-Joao_Fonseca,Joao Fonseca,Total,68,41,4,8,0,25,37,11,20
20250508-M-Rome_Masters-R128-Fabian_Marozsan-Joao_Fonseca,Joao Fonseca,1,38,23,4,7,0,15,21,3,14
20250508-M-Rome_Masters-R128-Fabian_Marozsan-Joao_Fonseca,Joao Fonseca,2,30,18,0,1,0,10,16,8,6
20250507-M-Rome_Masters-R128-Tallon_Griekspoor-Miomir_Kecmanovic,Tallon Griekspoor,Total,73,51,16,13,0,41,38,3,32
20250507-M-Rome_Masters-R128-Tallon_Griekspoor-Miomir_Kecmanovic,Tallon Griekspoor,1,54,43,16,12,0,37,28,0,26
20250507-M-Rome_Masters-R128-Tallon_Griekspoor-Miomir_Kecmanovic,Tallon Griekspoor,2,19,8,0,1,0,4,10,3,6
20250507-M-Rome_Masters-R128-Tallon_Griekspoor-Miomir_Kecmanovic,Miomir Kecmanovic,Total,71,36,3,5,0,11,27,9,35
20250507-M-Rome_Masters-R128-Tallon_Griekspoor-Miomir_Kecmanovic,Miomir Kecmanovic,1,47,28,3,5,0,9,19,3,25
20250507-M-Rome_Masters-R128-Tallon_Griekspoor-Miomir_Kecmanovic,Miomir Kecmanovic,2,24,8,0,0,0,2,8,6,10
20250504-M-Madrid_Masters-F-Casper_Ruud-Jack_Draper,Casper Ruud,Total,96,61,9,11,0,33,52,1,43
20250504-M-Madrid_Masters-F-Casper_Ruud-Jack_Draper,Casper Ruud,1,57,46,9,11,0,29,33,1,23
20250504-M-Madrid_Masters-F-Casper_Ruud-Jack_Draper,Casper Ruud,2,39,15,0,0,0,4,19,0,20
20250504-M-Madrid_Masters-F-Casper_Ruud-Jack_Draper,Jack Draper,Total,102,64,6,9,0,30,44,7,51
20250504-M-Madrid_Masters-F-Casper_Ruud-Jack_Draper,Jack Draper,1,66,47,5,9,0,24,32,1,33
20250504-M-Madrid_Masters-F-Casper_Ruud-Jack_Draper,Jack Draper,2,36,17,1,0,0,6,12,6,18
20250504-M-Aix_En_Provence_CH-F-Stan_Wawrinka-Borna_Coric,Stan Wawrinka,Total,110,71,11,1,12,37,63,25,22
20250504-M-Aix_En_Provence_CH-F-Stan_Wawrinka-Borna_Coric,Stan Wawrinka,1,64,47,11,1,12,30,41,4,19
20250504-M-Aix_En_Provence_CH-F-Stan_Wawrinka-Borna_Coric,Stan Wawrinka,2,46,24,0,0,0,7,22,21,3
20250504-M-Aix_En_Provence_CH-F-Stan_Wawrinka-Borna_Coric,Borna Coric,Total,105,73,4,1,20,28,34,25,46
20250504-M-Aix_En_Provence_CH-F-Stan_Wawrinka-Borna_Coric,Borna Coric,1,70,53,4,1,20,26,28,11,31
20250504-M-Aix_En_Provence_CH-F-Stan_Wawrinka-Borna_Coric,Borna Coric,2,35,20,0,0,0,2,6,14,15
20250502-M-Madrid_Masters-SF-Jack_Draper-Lorenzo_Musetti,Jack Draper,Total,73,52,3,0,10,22,34,7,32
20250502-M-Madrid_Masters-SF-Jack_Draper-Lorenzo_Musetti,Jack Draper,1,49,38,3,0,10,19,23,4,22
20250502-M-Madrid_Masters-SF-Jack_Draper-Lorenzo_Musetti,Jack Draper,2,24,14,0,0,0,3,11,3,10
20250502-M-Madrid_Masters-SF-Jack_Draper-Lorenzo_Musetti,Lorenzo Musetti,Total,73,47,3,0,11,19,32,6,35
20250502-M-Madrid_Masters-SF-Jack_Draper-Lorenzo_Musetti,Lorenzo Musetti,1,53,37,3,0,10,16,23,3,27
20250502-M-Madrid_Masters-SF-Jack_Draper-Lorenzo_Musetti,Lorenzo Musetti,2,20,10,0,0,1,3,9,3,8
20250502-M-Madrid_Masters-SF-Casper_Ruud-Francisco_Cerundolo,Casper Ruud,Total,85,48,4,5,11,25,40,9,36
20250502-M-Madrid_Masters-SF-Casper_Ruud-Francisco_Cerundolo,Casper Ruud,1,56,35,3,5,11,23,30,6,20
20250502-M-Madrid_Masters-SF-Casper_Ruud-Francisco_Cerundolo,Casper Ruud,2,29,13,1,0,0,2,10,3,16
20250502-M-Madrid_Masters-SF-Casper_Ruud-Francisco_Cerundolo,Francisco Cerundolo,Total,65,38,2,2,7,19,35,6,24
20250502-M-Madrid_Masters-SF-Casper_Ruud-Francisco_Cerundolo,Francisco Cerundolo,1,39,26,2,2,7,16,22,4,13
20250502-M-Madrid_Masters-SF-Casper_Ruud-Francisco_Cerundolo,Francisco Cerundolo,2,26,12,0,0,0,3,13,2,11
20250501-M-Madrid_Masters-QF-Casper_Ruud-Daniil_Medvedev,Casper Ruud,Total,62,45,1,1,15,25,29,13,20
20250501-M-Madrid_Masters-QF-Casper_Ruud-Daniil_Medvedev,Casper Ruud,1,41,31,1,1,14,20,22,2,17
20250501-M-Madrid_Masters-QF-Casper_Ruud-Daniil_Medvedev,Casper Ruud,2,21,14,0,0,1,5,7,11,3
20250501-M-Madrid_Masters-QF-Casper_Ruud-Daniil_Medvedev,Daniil Medvedev,Total,78,47,1,2,6,19,56,6,16
20250501-M-Madrid_Masters-QF-Casper_Ruud-Daniil_Medvedev,Daniil Medvedev,1,46,31,0,2,6,14,30,2,14
20250501-M-Madrid_Masters-QF-Casper_Ruud-Daniil_Medvedev,Daniil Medvedev,2,32,16,1,0,0,5,26,4,2
20250429-M-Madrid_Masters-R32-Stefanos_Tsitsipas-Lorenzo_Musetti,Stefanos Tsitsipas,Total,78,50,1,0,8,22,28,24,26
20250429-M-Madrid_Masters-R32-Stefanos_Tsitsipas-Lorenzo_Musetti,Stefanos Tsitsipas,1,46,36,1,0,8,17,16,12,18
20250429-M-Madrid_Masters-R32-Stefanos_Tsitsipas-Lorenzo_Musetti,Stefanos Tsitsipas,2,32,14,0,0,0,5,12,12,8
20250429-M-Madrid_Masters-R32-Stefanos_Tsitsipas-Lorenzo_Musetti,Lorenzo Musetti,Total,80,55,4,0,12,25,35,12,33
20250429-M-Madrid_Masters-R32-Stefanos_Tsitsipas-Lorenzo_Musetti,Lorenzo Musetti,1,61,47,4,0,11,21,29,10,22
20250429-M-Madrid_Masters-R32-Stefanos_Tsitsipas-Lorenzo_Musetti,Lorenzo Musetti,2,19,8,0,0,1,4,6,2,11
20250429-M-Madrid_Masters-R16-Taylor_Fritz-Casper_Ruud,Taylor Fritz,Total,62,39,6,1,6,22,30,3,29
20250429-M-Madrid_Masters-R16-Taylor_Fritz-Casper_Ruud,Taylor Fritz,1,41,27,6,1,6,18,19,1,21
20250429-M-Madrid_Masters-R16-Taylor_Fritz-Casper_Ruud,Taylor Fritz,2,21,12,0,0,0,4,11,2,8
20250429-M-Madrid_Masters-R16-Taylor_Fritz-Casper_Ruud,Casper Ruud,Total,72,48,3,1,6,19,33,12,27
20250429-M-Madrid_Masters-R16-Taylor_Fritz-Casper_Ruud,Casper Ruud,1,45,33,3,1,3,12,23,5,17
20250429-M-Madrid_Masters-R16-Taylor_Fritz-Casper_Ruud,Casper Ruud,2,27,15,0,0,3,7,10,7,10
20250429-M-Madrid_Masters-R16-Jakub_Mensik-Alexander_Bublik,Jakub Mensik,Total,49,38,10,3,8,31,21,3,25
20250429-M-Madrid_Masters-R16-Jakub_Mensik-Alexander_Bublik,Jakub Mensik,1,30,24,10,3,6,22,16,1,13
20250429-M-Madrid_Masters-R16-Jakub_Mensik-Alexander_Bublik,Jakub Mensik,2,19,14,0,0,2,9,5,2,12
20250429-M-Madrid_Masters-R16-Jakub_Mensik-Alexander_Bublik,Alexander Bublik,Total,49,27,5,4,5,21,17,9,23
20250429-M-Madrid_Masters-R16-Jakub_Mensik-Alexander_Bublik,Alexander Bublik,1,30,20,4,3,4,15,13,3,14
20250429-M-Madrid_Masters-R16-Jakub_Mensik-Alexander_Bublik,Alexander Bublik,2,19,7,1,1,1,6,4,6,9
20250427-M-Madrid_Masters-R32-Casper_Ruud-Sebastian_Korda,Casper Ruud,Total,58,39,4,3,8,29,23,8,27
20250427-M-Madrid_Masters-R32-Casper_Ruud-Sebastian_Korda,Casper Ruud,1,40,29,4,3,8,23,18,3,19
20250427-M-Madrid_Masters-R32-Casper_Ruud-Sebastian_Korda,Casper Ruud,2,18,10,0,0,0,6,5,5,8
20250427-M-Madrid_Masters-R32-Casper_Ruud-Sebastian_Korda,Sebastian Korda,Total,52,29,2,1,7,19,25,11,16
20250427-M-Madrid_Masters-R32-Casper_Ruud-Sebastian_Korda,Sebastian Korda,1,30,20,2,1,7,13,14,5,11
20250427-M-Madrid_Masters-R32-Casper_Ruud-Sebastian_Korda,Sebastian Korda,2,22,9,0,0,0,6,11,6,5
20250427-M-Madrid_Masters-R32-Ben_Shelton-Jakub_Mensik,Ben Shelton,Total,59,32,4,9,0,22,28,13,18
20250427-M-Madrid_Masters-R32-Ben_Shelton-Jakub_Mensik,Ben Shelton,1,28,17,4,6,0,12,15,4,9
20250427-M-Madrid_Masters-R32-Ben_Shelton-Jakub_Mensik,Ben Shelton,2,31,15,0,3,0,10,13,9,9
20250427-M-Madrid_Masters-R32-Ben_Shelton-Jakub_Mensik,Jakub Mensik,Total,43,32,6,12,0,25,25,2,16
20250427-M-Madrid_Masters-R32-Ben_Shelton-Jakub_Mensik,Jakub Mensik,1,28,26,6,12,0,20,14,0,14
20250427-M-Madrid_Masters-R32-Ben_Shelton-Jakub_Mensik,Jakub Mensik,2,15,6,0,0,0,5,11,2,2
20250427-M-Madrid_Masters-R32-Andrey_Rublev-Alexander_Bublik,Andrey Rublev,Total,67,49,12,12,0,35,30,5,32
20250427-M-Madrid_Masters-R32-Andrey_Rublev-Alexander_Bublik,Andrey Rublev,1,48,38,10,11,0,28,21,1,26
20250427-M-Madrid_Masters-R32-Andrey_Rublev-Alexander_Bublik,Andrey Rublev,2,19,11,2,1,0,7,9,4,6
20250427-M-Madrid_Masters-R32-Andrey_Rublev-Alexander_Bublik,Alexander Bublik,Total,71,47,12,12,0,34,33,4,34
20250427-M-Madrid_Masters-R32-Andrey_Rublev-Alexander_Bublik,Alexander Bublik,1,39,29,11,7,0,23,18,2,19
20250427-M-Madrid_Masters-R32-Andrey_Rublev-Alexander_Bublik,Alexander Bublik,2,32,18,1,5,0,11,15,2,15
20250426-M-Madrid_Masters-R64-Tommy_Paul-Joao_Fonseca,Tommy Paul,Total,102,67,9,13,0,33,57,8,37
20250426-M-Madrid_Masters-R64-Tommy_Paul-Joao_Fonseca,Tommy Paul,1,70,51,9,12,0,28,37,4,29
20250426-M-Madrid_Masters-R64-Tommy_Paul-Joao_Fonseca,Tommy Paul,2,32,16,0,1,0,5,20,4,8
20250426-M-Madrid_Masters-R64-Tommy_Paul-Joao_Fonseca,Joao Fonseca,Total,89,59,2,19,0,32,45,7,37
20250426-M-Madrid_Masters-R64-Tommy_Paul-Joao_Fonseca,Joao Fonseca,1,66,48,2,18,0,26,35,3,28
20250426-M-Madrid_Masters-R64-Tommy_Paul-Joao_Fonseca,Joao Fonseca,2,23,11,0,1,0,6,10,4,9
20250426-M-Madrid_Masters-R64-Tomas_Machac-Jacob_Fearnley,Tomas Machac,Total,86,52,5,0,15,30,50,0,36
20250426-M-Madrid_Masters-R64-Tomas_Machac-Jacob_Fearnley,Tomas Machac,1,45,31,4,0,14,21,28,0,17
20250426-M-Madrid_Masters-R64-Tomas_Machac-Jacob_Fearnley,Tomas Machac,2,41,21,1,0,1,9,22,0,19
20250426-M-Madrid_Masters-R64-Tomas_Machac-Jacob_Fearnley,Jacob Fearnley,Total,78,50,10,4,6,31,30,7,41
20250426-M-Madrid_Masters-R64-Tomas_Machac-Jacob_Fearnley,Jacob Fearnley,1,46,36,10,3,6,28,17,5,24
20250426-M-Madrid_Masters-R64-Tomas_Machac-Jacob_Fearnley,Jacob Fearnley,2,32,14,0,1,0,3,13,2,17
20250426-M-Madrid_Masters-R64-Matteo_Arnaldi-Novak_Djokovic,Matteo Arnaldi,Total,74,46,5,9,0,23,32,10,32
20250426-M-Madrid_Masters-R64-Matteo_Arnaldi-Novak_Djokovic,Matteo Arnaldi,1,41,29,5,8,0,16,19,4,18
20250426-M-Madrid_Masters-R64-Matteo_Arnaldi-Novak_Djokovic,Matteo Arnaldi,2,33,17,0,1,0,7,13,6,14
20250426-M-Madrid_Masters-R64-Matteo_Arnaldi-Novak_Djokovic,Novak Djokovic,Total,53,32,4,11,0,18,23,2,28
20250426-M-Madrid_Masters-R64-Matteo_Arnaldi-Novak_Djokovic,Novak Djokovic,1,33,24,4,11,0,17,14,0,19
20250426-M-Madrid_Masters-R64-Matteo_Arnaldi-Novak_Djokovic,Novak Djokovic,2,20,8,0,0,0,1,9,2,9
20250425-M-Madrid_Masters-R64-Hubert_Hurkacz-Benjamin_Bonzi,Hubert Hurkacz,Total,62,39,4,0,7,25,30,3,29
20250425-M-Madrid_Masters-R64-Hubert_Hurkacz-Benjamin_Bonzi,Hubert Hurkacz,1,31,23,4,0,6,16,17,0,14
20250425-M-Madrid_Masters-R64-Hubert_Hurkacz-Benjamin_Bonzi,Hubert Hurkacz,2,31,16,0,0,1,9,13,3,15
20250425-M-Madrid_Masters-R64-Hubert_Hurkacz-Benjamin_Bonzi,Benjamin Bonzi,Total,60,43,6,0,6,20,27,15,18
20250425-M-Madrid_Masters-R64-Hubert_Hurkacz-Benjamin_Bonzi,Benjamin Bonzi,1,35,27,6,0,5,15,21,5,9
20250425-M-Madrid_Masters-R64-Hubert_Hurkacz-Benjamin_Bonzi,Benjamin Bonzi,2,25,16,0,0,1,5,6,10,9
20250424-M-Madrid_Masters-R128-Elmer_Moller-Joao_Fonseca,Elmer Moller,Total,63,33,0,1,5,16,26,16,21
20250424-M-Madrid_Masters-R128-Elmer_Moller-Joao_Fonseca,Elmer Moller,1,41,23,0,1,3,11,23,7,11
20250424-M-Madrid_Masters-R128-Elmer_Moller-Joao_Fonseca,Elmer Moller,2,22,10,0,0,2,5,3,9,10
20250424-M-Madrid_Masters-R128-Elmer_Moller-Joao_Fonseca,Joao Fonseca,Total,53,35,5,3,12,26,21,17,15
20250424-M-Madrid_Masters-R128-Elmer_Moller-Joao_Fonseca,Joao Fonseca,1,37,27,5,3,10,21,16,8,13
20250424-M-Madrid_Masters-R128-Elmer_Moller-Joao_Fonseca,Joao Fonseca,2,16,8,0,0,2,5,5,9,2
20250423-M-Madrid_Masters-R128-Giovanni_Mpetshi_Perricard-Mariano_Navone,Giovanni Mpetshi Perricard,Total,69,42,4,16,0,31,53,3,13
20250423-M-Madrid_Masters-R128-Giovanni_Mpetshi_Perricard-Mariano_Navone,Giovanni Mpetshi Perricard,1,46,34,3,15,0,26,37,0,9
20250423-M-Madrid_Masters-R128-Giovanni_Mpetshi_Perricard-Mariano_Navone,Giovanni Mpetshi Perricard,2,23,8,1,1,0,5,16,3,4
20250423-M-Madrid_Masters-R128-Giovanni_Mpetshi_Perricard-Mariano_Navone,Mariano Navone,Total,53,42,2,8,0,19,26,2,25
20250423-M-Madrid_Masters-R128-Giovanni_Mpetshi_Perricard-Mariano_Navone,Mariano Navone,1,37,30,2,7,0,12,19,1,17
20250423-M-Madrid_Masters-R128-Giovanni_Mpetshi_Perricard-Mariano_Navone,Mariano Navone,2,16,12,0,1,0,7,7,1,8
20250420-M-Barcelona-F-Holger_Rune-Carlos_Alcaraz,Holger Rune,Total,72,47,0,12,0,17,36,10,26
20250420-M-Barcelona-F-Holger_Rune-Carlos_Alcaraz,Holger Rune,1,52,36,0,12,0,15,29,3,20
20250420-M-Barcelona-F-Holger_Rune-Carlos_Alcaraz,Holger Rune,2,20,11,0,0,0,2,7,7,6
20250420-M-Barcelona-F-Holger_Rune-Carlos_Alcaraz,Carlos Alcaraz,Total,57,35,1,11,0,25,24,7,26
20250420-M-Barcelona-F-Holger_Rune-Carlos_Alcaraz,Carlos Alcaraz,1,40,26,1,10,0,19,18,4,18
20250420-M-Barcelona-F-Holger_Rune-Carlos_Alcaraz,Carlos Alcaraz,2,17,9,0,1,0,6,6,3,8
20250419-M-Barcelona-SF-Arthur_Fils-Carlos_Alcaraz,Arthur Fils,Total,55,31,3,5,0,13,27,6,22
20250419-M-Barcelona-SF-Arthur_Fils-Carlos_Alcaraz,Arthur Fils,1,37,22,3,5,0,10,19,0,18
20250419-M-Barcelona-SF-Arthur_Fils-Carlos_Alcaraz,Arthur Fils,2,18,9,0,0,0,3,8,6,4
20250419-M-Barcelona-SF-Arthur_Fils-Carlos_Alcaraz,Carlos Alcaraz,Total,53,39,2,7,0,17,28,8,17
20250419-M-Barcelona-SF-Arthur_Fils-Carlos_Alcaraz,Carlos Alcaraz,1,39,30,2,6,0,14,24,4,11
20250419-M-Barcelona-SF-Arthur_Fils-Carlos_Alcaraz,Carlos Alcaraz,2,14,9,0,1,0,3,4,4,6
20250418-M-Barcelona-QF-Casper_Ruud-Holger_Rune,Casper Ruud,Total,58,31,2,0,7,15,22,11,25
20250418-M-Barcelona-QF-Casper_Ruud-Holger_Rune,Casper Ruud,1,30,18,1,0,7,11,11,1,18
20250418-M-Barcelona-QF-Casper_Ruud-Holger_Rune,Casper Ruud,2,28,13,1,0,0,4,11,10,7
20250418-M-Barcelona-QF-Casper_Ruud-Holger_Rune,Holger Rune,Total,55,36,0,1,6,14,30,9,16
20250418-M-Barcelona-QF-Casper_Ruud-Holger_Rune,Holger Rune,1,29,23,0,1,6,10,16,1,12
20250418-M-Barcelona-QF-Casper_Ruud-Holger_Rune,Holger Rune,2,26,13,0,0,0,4,14,8,4
20250417-M-Barcelona-R16-Laslo_Djere-Carlos_Alcaraz,Laslo Djere,Total,50,25,2,6,0,13,27,1,22
20250417-M-Barcelona-R16-Laslo_Djere-Carlos_Alcaraz,Laslo Djere,1,31,18,2,5,0,8,15,1,15
20250417-M-Barcelona-R16-Laslo_Djere-Carlos_Alcaraz,Laslo Djere,2,19,7,0,1,0,5,12,0,7
